char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
584ea7c782c7,Carter Verone,Fast & Furious,"actor: Cole Hauser | gender: Male | status: Incarcerated | born: April 12, 1968 Buenos Aires, Argentina","Brian and Roman soon learned from Monica that Verone planned to have them killed after they delivered the package and consequently devised a plan to thwart him, which included disposing his two bodyguards.","Carter Verone is a ruthless former Argentine-American drug lord who worked for Almeida Drug Cartel and was targeted by U.S. Customs due to his drug operations and later arrested after Brian O'Conner and Roman Pearce went undercover with aid from undercover U.S. Customs agent Monica Fuentes. Biography 2 Fast 2 Furious Carter Verone was born on April 12, 1968 in Buenos Aires, Argentina. He was exceedingly rich and owned many properties including a mansion, boat yard, and trailer park. He's also hired a high amount of people under his employ including bodyguards and go to thugs Enrique and Roberto. Also under his employ was Monica Fuentes, who was an undercover U.S. Customs agent who it is suggested he has a sexual relationship with. Verone puts out the word that he needed drivers to deliver a package and subsequently has Monica employ Brian Earl Spilner (O'Conner) and Roman Pearce as the drivers; however, Monica and U.S. Customs tell them to infiltrate his drug ring as drivers to facili"
5d99e201d721,Linda Sullivan,Breaking Bad / Better Call Saul,Portrayed by: Holly Kaplan,,"Linda Sullivan is an archaeologist. History Better Call Saul Season 5 As one of Jimmy McGill's stall tactics against Mesa Verde evicting Everett Acker, he plants pottery shards in the ground outside his house. Linda and an archaeology team are brought in to investigate the shards and tells the construction crew that a full sweep of the property could take several days. Category:Articles needing expansion Category:Living Characters Category:Season 5 Characters (Better Call Saul) Category:One-Off Characters Category:Characters"
79ac493ee15b,Elizabeth,The Boys,species: Human | gender: Female | actor: Julia Dyan-Porter,,Elizabeth was one of The Deep's potential wives. He ultimately went with Cassandra Schwartz.
1a2d3b59b9b6,The Entity,Mission: Impossible,species: Artificial Intelligence | status: Captured,"IMF director Theodore Brassel then caught track of Davian's activities, and sent Lindsey Farris (Ethan Hunt's protege) to find Davian, only to result in her death planted by a micro explosive. Shortly after Hunt and Meade killed both men, (and avenging Farris). As Benji and Luther grappled with the bomb, Gabriel and his right-hand woman Paris killed Otto, only to find he did not have the real key on him.","The Entity, formerly known as the Rabbit's Foot, is the main antagonist of the Mission: Impossible franchise, serving as one of the main antagonists (alongside Gabriel Martinelli) of the 2023 global blockbuster action/spy thriller film Mission: Impossible - Dead Reckoning and the main antagonist of it's 2025 sequel Mission: Impossible - The Final Reckoning. Prior to its creation, it was known as the Rabbit's Foot, a weaponized item which black arms dealer Owen Davian attempted to find and sell to terrorist groups for the highest bidder, until Ethan Hunt stole it in Shanghai and gave it to the IMF in 2006, ending Davian's plans. Many years later, it transformed into the Entity, an advanced, self-aware, rogue AI capable of penetrating cyber-security and predicting probable futures. Governments around the world compete to control it, searching for two connected keys, while the IMF also searched for the keys, aiming to destroy the Entity to prevent further sabotage. With the ability to in"
606923737dd7,Aethelflaed,Vikings,status: Deseased | born: 822,,"Lady Aethelflaed of Mercia is the Daughter of Alfred the Great king of the Saxon, king of Wessex and Mercia, and his wife Elsewith of Northumbria, and Half-daughter of Edward the Elder Biography Personality Relationships Quotes Trivia Category:Characters Category:Female Characters Category:Anglo-Saxons Category:Christians Category:Wessexians Category:Mercians Category:Princesses Category:House of Wessex"
f8cc68b1608b,Mr. Hunkins,Ozark,,,"Mr. Hunkins is a minor character on Ozark. He is the husband of Mrs. Hunkins and the pair are both looking for a financial adviser to guide them with their money. The pair visited many different advisers before meeting with Marty Byrde and Bruce Liddell. Throughout The Series In Sugarwood, Mr. Hunkins and his wife make their first and only appearance in the series. The pair are both interested in investing in a property and after interviewing many different financial advisers off-screen they meet with Marty Byrde, they seem interested but want to ensure that they can trust the person they decide upon. After passively aggressively bickering with each other whilst a distracted Marty gives some advice, Bruce enters. He explains that their business is too busy to take on new clients but explains a possible way in which the Hunkins could become clients, this was possibly a selling technique to get the couple on-board and is indeed successful. Relationships Mrs. Hunkins ""Well I kinda d"
941e70346f1b,Spartacus,Spartacus,"first: S1E01: The Red SerpentS2E01: FugitivusS3E01: Enemies of Rome | last: S3E10: Victory | status: Succumbed to Wounds Inflicted by Marcus Licinius Crassus' Men | actor: Andy Whitfield (Season 1)Liam McIntyre (Season 2, Season 3)","His other titles include ""The Thracian"", ""The Bringer of Rain"", ""The Slayer of Theokoles"", ""The Slayer of The Shadow of Death"", ""The Rebel King"" and ""King Spartacus"". This more impulsive side related to his wife of would never completely leave him until he took revenge on every roman responsible for Sura's slavery and death. After Sura dies in his arms, Spartacus has to find new meaning in life, and he does embracing the belief on fate that Sura had.","For the TV franchise, see Spartacus (TV Franchise). Spartacus (real name unknown) is a Thracian warrior who becomes a famous Gladiator in the Arena, later to build a legend upon himself during the Third Servile War. For the first season, he served as a gladiator in Batiatus' Ludus under the direction of Doctore and rivaled the then-Champion of Capua Crixus. Later, he and many of the gladiators broke free from captivity and began an armed rebellion against Rome. He is the eponymous character and main protagonist of the series, rising from nothing to an arena champion, only to abandon it to fight for the freedom of all slaves. His other titles include ""The Thracian"", ""The Bringer of Rain"", ""The Slayer of Theokoles"", ""The Slayer of The Shadow of Death"", ""The Rebel King"" and ""King Spartacus"". Appearance In the beginning of the series, when Spartacus was still a free man, he had long brown hair, but after becoming a slave, his hair was closely cropped. His life as a gladiator caused him "
45f647358ce9,Lilly Wachowski,The Matrix,"born: December 29, 1967",,"Lilly Wachowski (born December 29, 1967), is an American film director, writer and producer, most famous for co-creating the The Matrix series together with her sister Lana Wachowski. For the larger part of their careers, Lilly and Lana had worked together in tandem and were always credited as a team since their directing debut in 1996. After creating the web TV series Sense8, they have both started working their own solo projects starting with the 2nd season of Sense8 for Lana on 2016 and with Work in Progress for Lilly on 2019. Lilly is one of four sisters and was born to her mother Lynne Luckinbill (maiden name) and her father Ron Wachowski. Her other three sisters are Lana, Laura, and Julie. Julie is a screenwriter and novelist and assistant coordinator in the Wachowskis' film Bound.Bound. Directed by The Wachowskis, distributed by Gramercy Pictures and Summit Entertainment, 1996. Early Life Lilly Wachowski graduated from Whitney Young High School in 1985.Miller, Mark (November 1"
f314b8946123,Atlantic Mackerel,Jurassic Park,,,"The (Scomber scombrus), also known as the Boston mackerel, Norwegian mackerel, Scottish mackerel, or just mackerel, is a species of mackerel that inhabit the temperate waters of the Mediterranean Sea, the Black Sea, and the northern Atlantic Ocean. It is a highly commercial fish that is sought after for its meat, being strong in flavor and high in oil content and omega-3 fatty acids among other nutrients. Its body is elongated, steel-blue marked with wavy black lines dorsally and silvery-white ventrally, in addition to a long and pointed snout. It has two spiny dorsal fins, two pectoral fins, and small caudal and anal fins. History Jurassic World: Camp Cretaceous Season 4 A pod of Atlantic mackerel was passing by the yacht that the Nublar Six used as they finally escaped Isla Nublar. Trivia In reality, the Atlantic mackerel isn't native to the Pacific Ocean, which is the location of Isla Nublar and the first season of the fourth season of Jurassic World: Camp Cretaceous. Naviga"
bd8b7bbf26b1,Maxim Solokov,Alien vs Predator,species: Human | gender: Male,,"Maxim Solokov was a contractor and operator of the ICS Contractor's Coalition. Though Solokov maintained a public image of assisting in the settlement of Independent Core System Colonies worlds, his business interests ran the gamut from legitimate to illegal. Around 2187, Solokov's wife Katya attempted to leave him with their sons Dimitriy and Mikhail in tow. Seeking asylum in the United Americas, Katya was questioned by United States Colonial Marine Corps Sergeant Alec Brand concerning Maxim's purported role in developing bombs containing a dangerous alien pathogen. The rumors were solidly debunked, though Katya was nonetheless sentenced to a stint on prison world Nungal 734 in a UA bid to intimidate Maxim. Katya and her children were subsequently freed and taken to a safe world by Brand and his team; despite their actions, Brand and the others were demoted and assigned to Hygieia Colony on the moon BG-791. It was thereafter speculated that the lenient sentence had been levied due to"
37cffc8e154c,Dominique,Lost,Actor: Sandra Le Bat,,"The frenchwoman Dominique is the wife of Philippe, and the mother of Sophie and Laurent. She is seen only in a deleted flashback scene. External links Dailymotion video - deleted scene de:Dominique es:Dominique fr:Dominique it:Dominique pl:Dominique pt:Dominique ru:Доминик Category:Characters Category:Season 2 characters Category:Wives Category:Mothers Dominique Category:Boone and Shannon's flashback characters Category:French characters Category:Episodic characters"
69fc09e379d3,Babette's Dancer 09 (Anastasia),Boardwalk Empire,Actor: William Ward,,"Babette's Dancer 09 (Anastasia), played by co-star William Ward, is a supporting character in ""Anastasia"" and ""Two Boats and a Lifeguard"". He is dancing at Babette's Supper Club for Nucky Thompson's birthday party in 1920. He is at Babette's again for Jimmy Darmody's victory party in ""Two Boats and a Lifeguard"" in June 1921. He is at Nucky's 1922 New Year's Eve party in ""Resolution"". Appearances"
8b46dad21547,Michael Crutchfield,The Wire,"actor: Gregory L. Williams | seasons: 3, 4, 5","When Omar Little was murdered, Crutchfield was the detective assigned to work the case.","Michael Crutchfield is a veteran detective in the Homicide Unit of the BPD. Biography Season 3 He was the primary detective at the murder that took place in Major Colvin's ""free zone"" and withheld the investigation at Colvin's request. Colvin then helped create a ""dunker"" case having his suspect turned in after threatening the drug dealers in the ""free zone"". Season 4 Crutchfield played a bigger role appearing with Vernon Holley getting an identification of Omar Little as a murder suspect from Old Face Andre. When Detective Moreland wanted to re-examine the case, Crutchfield displayed his anger over Bunk wanting to reverse one of his clearances. Crutchfield then promised to reverse a clearance of Bunk's as payback for going back on a solved case. When Sergeant Carver left a message for Bunk, Crutchfield deliberately threw it away, causing a lengthy delay in the discovery of the bodies being left all over the City by the Stanfield Organization. Crutchfield ended season four investigat"
bda5b2626776,Rudy,Marvel Cinematic Universe,species: Human | gender: Male | actor: Neal Kodinsky | status: In Custody,,"Rudy is the owner of 1337 Connect and a supporter of the Flag Smashers. Biography Shelter for Flag Smashers Firmly believing in the Flag Smashers' cause, Rudy let them stay at 1337 Connect when they were in the need of a shelter in Munich, and also provided them with food. Rudy told Karli Morgenthau that her people were becoming a legend, as more and more people were talking about them as a freedom fighters fighting for the greater cause, comparing them with . Rudy assured Morgenthau that people admire them and their goals, so the Flag Smashers would be able to find support wherever they need. Rudy then let Morgenthau and the Flag Smashers to the room they prepared for them, saying that they can stay for as much as they need. |Rudy is interrogated by Captain America and Battlestar Rudy's affiliation with the Flag Smashers was eventually uncovered, so the Global Repatriation Council deployed Captain America and Battlestar with the Munich police unit to investigate. The police stormed "
82f1571aa506,Tommy Day,Prison Break,played by: Jeff Fenter,,"Tommy Day was a house-sale man and met Sophia Lugo about James Whistler. Biography Season 3 Tommy did call Sophia Lugo, when he said that Whistler had another house. Sophia did met Tommy at the house and Tommy did let her alone. Appearances Category:Season 3 characters Category:Living characters Day, Tommy"
69053379273e,Tom Mills,James Bond 007,portrayed: ''Unknown'',,"Tom Mills is a American intelligence operative, formerly employed by the Central Intelligence Agency and later hired by MI6. The character appeared in the 2015 video-game James Bond: World of Espionage. Biography After his exile from the CIA, Tom did everything he could to obliterate his records, knowing that the files had been planted by an organization which needed to disrupt trust in the US overseas security organization. Unable to regain security clearance in the US, he approached MI6 who were willing to give him a chance, especially due to his extremely useful skill set.In-game agent dossier, James Bond: World of Espionage. He has skills in firearms, stealth and surveillance, and is multi-lingual, speaking English, Spanish and Russian. The character offers a damage bonus during Alliance Wars and provides a 1% chance to spend no energy in missions using Hollowpoint ammunition, along with a 7% damage bonus during Alliance Wars using tuxedo disguises. He is an ""uncommon agent"" (gre"
8490d1a078f8,Trickout,Transformers,species: Cybertronian (Mini-Con) | gender: Male | first: Defrosted,,"Trickout is one of Soundwave's subordinate Mini-Cons. Transformers: Robots in Disguise Season 3 History In Defrosted, Soundwave dispatched Trickout through a GroundBridge, ordering him to find more Decepticon Hunters. In The Great Divide, Trickout managed to grab Sideswipe's weapon while the Autobots were busy being inadvertently merged, and returned it to Soundwave. Category:Transformers Robots in Disguise 2015 Category:Cybertronian Category:Mini-Cons Category:Males Category:Characters Category:No Voice Actor Category:Robots in Disguise Season 3 Character Category:Activator Mini-Cons Category:Transformers_Robots in Disguise 2015 Autobot Category:Robots in Disguise Mini-Cons"
5f079d2c145f,Fulson,Avatar,species: Human | gender: Female | portrayed: Tara Sands | first: ''James Cameron's Avatar: The Game'',She earned her first command when her Commanding Officer was killed by a pack of viperwolves while off-site on a solo trek.,"Commander Fulson is a Navy officer and the head of Camp Zulu in the Grave's Bog sector. Background She arrived on Pandora over five years ago and moved quickly through the ranks. She earned her first command when her Commanding Officer was killed by a pack of viperwolves while off-site on a solo trek. She stepped in as a leader, and very quickly showed improvements in the camp structure. She's never looked back since. Avatar: The Game During Able Ryder's deployment to Grave's Bog in his search for harmonic crystals and a willow tree, they encounter Commander Fulson in Camp Zulu after a raid on a Na'vi village; she is amused when she learns of Ryder's mission, saying ""What will the Corps (RDA) think of next"". Fulson orders Ryder to assist in the defense of Camp Zulu against a small herd of sturmbeest and a large force of Na'vi warriors. With Ryder's help, Fulson's SecOps troops are able to kill all of the attackers. However, Fulson tells Ryder that the base is detecting readings of a"
e9f4d773141a,Nomad,Sons of Anarchy,appearances: 1 episode (see below) | portrayed by: Mancow Muller,,"Nomad is a member of the Nomads on the FX original series Sons of Anarchy. Played by American actor Mancow Muller, Nomad appears only on the episode in the series' second season. Biography Background Season 2 Appearances Category:Characters Category:One-shot characters Category:Season 2 Characters Category:Alive"
6fa39a25adea,Kappa,Supernatural,status: Extant | actor: None,,"Kappa are a helpful type of specter that originates from Japan. They protect humans from harm in exchange for food. History Originally believed to be attacking the people in a small town, Sam and Dean happened to be stuck in. The brothers investigated and thought it was an aquatic demon called a ""Yam"" but after more investigation it was uncovered that creature was not harming anyone, it was actually saving lives. It had protected a couple from a car accident, saved a man from a fatal heart attack and saved a group of hunters from both a landslide and a lightning strike. It took food from all the people it saved and had a particular fondness for sweets. After Sam tells the towns people that the creature was actually helping them, they all agree to stop hunting it and let it be free. Physical Appearance They are covered with scales, and have webbed hands and feet with sharp claw like fingers. Humanoid but turtle and frog-like in appearance, they also have big eyes and a large toothy s"
c0a3a65c6727,Pontius,The Hunger Games,gender: Male,,"Pontius was a young boy who talked to Lucy Gray Baird when she was in the Capitol Zoo. He had a younger sister named Venus. Biography Pontius was among a group of small children clustered near the bars of the monkey house, where the tributes of the 10th Hunger Games were located. When Coriolanus Snow walked over and asked the children if they would like to meet Lucy Gray, Pontius was eager for the opportunity, having seen her on Capitol TV. He shook hands with Lucy Gray and told her about his sister.The Ballad of Songbirds and Snakes, Chapter 4 Etymology was a Roman governor that served under Emperor Tiberius, known for presiding over Jesus' trial and crucifixion. References Category:The Ballad of Songbirds and Snakes characters Category:Males Category:People from the Capitol"
0acd2f820b88,Dru-Zod (Flashpoint),DC Extended Universe,species: Kryptonian | gender: Male | status: Erased from Existence | actor: Michael Shannon,"Zod was the first and last great enemy of the heroine Supergirl, who was destined to always be killed by him in every timeline. After the implosion of Krypton and seeing that their planet had been destroyed, Zod declared the Black Zero his new flagship and began searching the universe, eventually intercepting the starcraft of newborn Kal-El, whom he murdered believing he housed the Codex within his cells. At that, Zod revealed that he had found and executed the newborn Kal-El in search of the Growth Codex, which was actually found in Kara's cells.","General Dru-Zod was a Kryptonian war criminal and the former leader of the Warrior Guild who later founded the Sword of Rao, with the goal of having possession of the Growth Codex to preserve his race. Having survived the destruction of his native planet of Krypton after escaping with his followers in the Black Zero, he viewed his life purpose to be the successful re-establishment of Krypton on another planet; Earth. Zod was the first and last great enemy of the heroine Supergirl, who was destined to always be killed by him in every timeline. Biography Early Life Dru-Zod was born on the distant planet Krypton, in the huge capital megacity of Kandor, with him being genetically engineered as a commanding leader and fierce warrior. He was one in a long line of warriors all who served in the Kryptonian Warrior Guild, rising to the rank of general (leader of the entire guild). Fighting for Krypton Murdering Kal-El In 1980, General Dru-Zod led a Kryptonian rebel faction known as the Swor"
89d01ba6db2b,Fiona Kemp,Dexter,status: '''Incarcerated''' | gender: '''Female''' | actor: '''Julie Ann Emery''' | seasons: '''Season Three''',"She was obsessed with a man named Jack Rice, whom she killed when he rejected her advances.","Fiona Camp is a character in Season Three of Showtime's series DEXTER. She was obsessed with a man named Jack Rice, whom she killed when he rejected her advances. Summary ""All in the Family"" From the moment that Fiona laid eyes on Jack Rice at the coffee shop where she worked, she believed they were meant for each other. She imagined they were in a relationship, and began to stalk him. When Jack rejected Fiona's advances, she bludgeoned him with a statue in his home. She then set up the scene to look like the murder had been committed by a robber who was responsible for several similar crimes in the area. When questioned by the police, Fiona was extremely emotional and presented herself as Jack's fiance. With the help of a fake photo of her and Jack together, she initially avoided suspicion. Dexter soon discovered that the blood spatter did not match someone who was the height of the alleged killer, but fit perfectly for someone of Fiona's height. Debra then confronted Fiona, "
e2e5d5459e88,Kate (Awakening),Westworld,species: Host | actor: Brina Palencia (voice) | seasons: ''Westworld Awakening'' | gender: Female,"As a result, she killed Hank in an attempt to spare him from more suffering. The voice tells her to leave, but Kate's motor functions get frozen so she can't escape and gets killed according to her narrative. Rockwell killed by the killer.","{{DISPLAYTITLE:Kate (Awakening)}} Kate Wesson is the main playable protagonist of VR game Westworld Awakening. She is voiced by Brina Palencia. Biography Background She's a first generation host, who had attained sentience inside the Mesa. In her current build, she is known as Kate Wesson. She had been mostly murder victims in her previous builds, which she had been named ""Kate Hellman"", ""Katherine Riley"", ""Kate Turner"", ""Kate Owens"". In her first role after the park opened 30 years ago, which she had been named ""Katie Birch"" at the time, she was married to Hank and was called ""the lady with the white shoes"" by Old Bill. She, Hank, and Old Bill had a Wild West performance in alternate Sweetwater. She achieved sentience during that time, and tried to escape with Hank, but was unsuccessful. As a result, she killed Hank in an attempt to spare him from more suffering. Plot Westworld Awakening ""Rabbit's Snare"" Kate goes to collect her inheritance from her great-uncle Avery Biltmore's est"
a59b6b6f7bc9,Roscoe,Fast & Furious,gender: Male,,"Roscoe is a loyal dog that the children found or more accurately he found them. He was eventually adopted by Ms. Nowhere. He was introduced in ""The Fugitives"". Biography Hosted by Ms. Nowhere Roscoe appeared before Ms. Nowhere and Frostee when they tried to retrieve Rollie and Nacho's list. Initially, Ms. Nowhere mistook Roscoe for a vicious watchdog, but he was shown to be very friendly. Roscoe later followed the team to their truck and Ms. Nowhere decided to adopt him. Mexico City During the trip to Mexico City, Roscoe ran to Ms. Nowhere bringing her French fries. As Ms. Nowhere infiltrated Moray's party, Roscoe was in the truck with Frostee watching and even licking the screen when he saw a chocolate fountain. After the van ran out of gas, Roscoe was left behind as the team fled from the police in their cars. He was later shown barking at Nacho and Rollie on security footage when they tried to steal the truck much to the team's laughs. Relationships Allies Ms. Nowhere (owner) "
fab2c5107fb2,LKUDI,Breaking Bad / Better Call Saul,Portrayed by: ''Unseen character'',,"LKUDI was a criminal listed in Dr Caldera’s black book, that later came under the employment of Saul Goodman after he acquired the book. Category:Characters With Unknown Fates Category:Criminals Category:Unseen Characters Category:Characters whose names are unknown Category:Better Call Saul Characters Category:Jimmy McGill's Contacts"
76524dfb89a8,Erin,The Boys,species: Human | gender: Female,,"Erin is a character in the animated anthology series, The Boys Presents: Diabolical. The Boys Presents: Diabolical In ""Boyd in 3D"", Erin is a celebrity Vought scientist who gives Boyd Dune a sample of his ""Envision"" cream to make himself better looking. Gallery Photos Videos References Category:Female Characters Category:The Boys Presents: Diabolical Characters Category:Humans"
2e1aeb35fc33,Willy Armitage,Mission: Impossible,gender: Male,,"William ""Willy"" Armitage was a professional weightlifter, a mechanical engineer, and an agent of the Impossible Missions Force. He belonged to, and was usually recruited for, the missions accepted, and carried out, by ""The Director's Own Mission Team."" Abilities left|thumb|William Armitage's first IMF dossier. Armitage's dossier stated that he had established world records as a weightlifter. The missions often called for him to lift heavy objects and make the act look easy, such as when he would smuggle a fellow agent into a mission area inside a suitcase. In addition to heavy lifting, he was a skilled unarmed combatant; in the ""reenactment"" of one mission, he devised, or at least employed, a blood choke that rendered a full-grown man unconscious within seconds of application. Armitage participated even in missions that did not require brute strength, most often as a driver. Other ""post-declassification mission reenactments"" depicted him displaying skill in such things as painting, "
f7a7aa943cad,Osric,Vikings,actor: Seán McGillicuddy | seasons: Season 6 | first: ''The Lord Giveth'' | last: ''The Last Act'',,Osric is Bishop Aldulf's second-in-command. Biography Season 6 Coming soon... Appearances Category:Characters Category:Male Characters Category:Season 6 Characters Category:Christians Category:Anglo-Saxons Category:Wessexians
6d0e32c013e7,Liz,Ozark,gender: Female,"She was killed in the first episode of the series. Category:Characters
Category:Deceased","is a minor character in the series, Ozark. She was killed in the first episode of the series. About Liz was Bruce's fiancée and realtor. She gets shot by Del while using the bathroom. Category:Characters Category:Deceased"
9a2606bf56b9,Melitta,Spartacus,first: S0E01: Past Transgressions | last: S0E05: Reckoning | status: Accidentally Poisoned by Lucretia | actor: Marisa Ramirez,"The Shadow of Death
When Oenomaus fights Theokoles in the arena, Melitta watches as her husband fights valiantly against the large Greek. Oenomaus proves himself Theokoles' greatest challenge, but is on the brink of death against him. Seeing her husband close to death Melitta cries out.","is the wife of Oenomaus and servant in Batiatus' Ludus. She appears exclusively in Spartacus: Gods of the Arena. Appearance Melitta is a beautiful woman with long black hair, olive skin, and large, distinct hazel-colored eyes. Being a body slave, she wears better attire than the other slaves, as well as discrete slave collars around her ankles that resemble jewlery. Personality Melitta has proven to be a ""round"" character. Despite being a slave to Batiatus and Lucretia, Melitta works diligently to please her masters. She cares about those around her enough to offer advice to the other slave girls, yet keeps a cool temperament with soft humor mixed with respect. She bears even greater loyalty to her husband, Oenomaus, encouraging him when he sulks for not being chosen as Batiatus' champion, and giving him hope when he despairs. She also has feelings for Gannicus, despite being married. The Shadow of Death When Oenomaus fights Theokoles in the arena, Melitta watches as her husband fig"
884db156504b,Lana Wachowski,The Matrix,"born: June 21, 1965",,"Lana Wachowski (born June 21, 1965) is an American film director, writer and producer, famous for creating the The Matrix franchise together with sister Lilly Wachowski. Following the success of The Matrix, they went on to write and produce a number of other films, including V for Vendetta (2006) Speed Racer, Cloud Atlas (2012) and Jupiter Ascending (2015). They also co-created the web TV series Sense8 (2015) but Lana started working separately from Lilly starting the 2nd season of the series with Lana staying. Lana alone served as director, co-writer and producer for The Matrix Resurrections.‘Matrix 4’ Officially a Go With Keanu Reeves, Carrie-Anne Moss and Lana Wachowski (EXCLUSIVE), accessed on 2019-08-21 See also The Wachowskis References Category:Directors Category:The Matrix Category:The Matrix Reloaded Category:The Matrix Revolutions Category:The Matrix Comics Category:The Animatrix"
c3ae05d89dbe,Bahariasaurus,Jurassic Park,,,"(meaning ""Bahariya lizard"") is a genus of theropod dinosaur that lived in North Africa during the Late Cretaceous period around 95 million years ago. Very little is known about Bahariasaurus as only a small number of hipbones have been found. Even those were lost, however, when Allied bombs destroyed the German museum where the bones were housed during WWII. A number of these bones were found by German paleontologists shortly before WWI. In the early 1930's they were named Bahariasaurus and identified as coming from a huge carnivore. WWI ended the original search for the specimen and WWII destroyed what had been found. Some scientists have suggested that Bahariasaurus may have been part of the Tyrannosauridae family. However, no Tyrannosauroid has been recorded in Africa. Others believe that Deltadromeus should be a junior synonym of Bahariasaurus.Most of the information comes from Jurassic Park Institute. Link Jurassic Park Franchise Bahariasaurus was featured in the Jurassic Park I"
aa44b35cf5a0,Martina Willamar,Alien vs Predator,species: Human | gender: Female,,Martina Willamar was a security officer and member of the pirate organization Gorham's Marauders. Appearances Category:Building Better Worlds characters Category:Gorham's Marauders
42d6c457574f,Chinese ambassador,Lost,Actor: George Kee Cheung,,"The Chinese ambassador received a panda bear plush doll from Jin, as a congratulations for his newborn grandson. Jin gave him a message from Mr. Paik, stating that they looked forward to doing business in China. The ambassador told Jin to inform Mr. Paik that he would be in touch. He then returned to the hospital room to show the bear to his grandson. ru:Китайский посол Category:Characters Category:Season 4 characters Category:Flashback Characters Category:Jin and Sun's flashback characters Category:Unnamed characters"
17ac3306b049,Deuces bouncer 1,Boardwalk Empire,Actor: Anthony DeVito,,"Deuces bouncer 1, played by Anthony DeVito, is an unnamed minor character in . Biography Background He works for Chicago mob boss Johnny Torrio at the Four Deuces brothel. Season 3 He admits Dean O'Banion to a meeting with Johnny Torrio. O'Banion gives Torrio flowers for Mrs. Torrio and the bouncer takes them away. When O'Banion provokes Al Capone, Torrio orders him thrown out. The bouncers restrain Capone and hustle O'Banion into the street. Relationships Johnny Torrio: Employer Al Capone: Associate Jake Guzik: Associate Dean O'Banion: Associate Memorable Quotes Appearances Category: Chicago Category: Gangsters Category: Season 3"
87648d3369bc,Anthony Colicchio,The Wire,"actor: Benjamin Busch | seasons: 3, 4, 5",,"Anthony ""Tony"" Colicchio is a former officer in Sergeant Ellis Carver's DEU squad in the Western District of Baltimore City. Biography Season 3 He was often partnered with fellow squad members Thomas ""Herc"" Hauk and Lloyd ""Truck"" Garrick. Colicchio is part of the operation that resulted in the shooting of Officer Dozerman. Along with the rest of the squad, Colicchio is involved in policing drug tolerant zones set up by his district commander Major Colvin without the knowledge of his superiors. It is Colicchio who inspires the name ""Hamsterdam"" after citing Amsterdam's liberal drug laws as a metaphor for Colvin's new policies. As Colicchio is zealously committed to using brute force to fight the war on drugs, he describes the drug-free zones as ""moral midgetry."" Season 4 Colicchio remains and Carver tried to bring him around to his new way of doing things - getting to know the street dealers and cultivating informants. Colicchio takes part in Lieutenant Marimow's failed raids in the W"
f9bbcde4f6df,Hellcat,Marvel Cinematic Universe,species: Human | gender: Female | actor: Rachael TaylorCatherine Blades (young)Audrey Grace Marshall (young) | status: In Custody,"Following Simpson's death, she began using his Combat Enhancer Inhaler to avoid feeling powerless. Kilgrave Returns
Helping Jessica Jones
|Walker has a meeting with Zack and Nicole|left

For six months after the supposed death of Kilgrave, Walker had not heard a word from Jessica Jones, making her feel shut out. To make sure Jessica hadn't died, Walker kept tabs on her.","Patricia ""Trish"" Walker is a former model and child TV star, former successful radio talk show host, and the adoptive sister of Jessica Jones. She was the star of It's Patsy becoming known as Patsy Walker. By overcoming her past as an abused child star that led to a drug addiction, Walker became instrumental in Jones' quest to stop Kilgrave, while also engaging in a failed relationship with Will Simpson. Walker became envious of her sister having powers and putting them to waste. Following Simpson's death, she began using his Combat Enhancer Inhaler to avoid feeling powerless. When the inhaler stopped working, Walker turned to Karl Malus, the man who had given her sister powers in the first place. Walker forced Malus to perform an experimental surgery that despite almost killing her, granted her powers and with them became a vigilante known as Hellcat, helping Jones to track down villains, but eventually lost her way, becoming a killer herself. Walker was finally stopped by Jones and"
e568cdec6036,Wes Herman,Prison Break,played by: Joel Stoffer,,Wes Herman was a character in Breakout Kings. Biography Breakout Kings Appearances Out of the Mouth of Babes category:Living characters Category:Breakout Kings characters Category:Characters
9bc2e3b90e37,Pablo Cervantes,James Bond 007,portrayed: ''Unknown'',,"Pablo Cervantes is a Venezuelan intelligence operative who appeared in the 2015 video-game James Bond: World of Espionage. Biography Having trekked across more of the Americas than any other man alive, Pablo knows the mountains as well as the rivers and the cities as well as the jungles. His network of contacts reaches from Punta Arenas to Albuquerque. His preferred weapon is a serrated steel boomerang that can decapitate a man at forty feet.In-game agent dossier, James Bond: World of Espionage. Notable for being afflicted by malaria, he has skills in survival, hand-to-hand combat and piloting, and is multi-lingual, speaking Spanish, English and Quechua. The character offers a chance to perform an attack with no stamina cost and provides a +10 total defence bonus using C4 explosives and +2 stamina using snow-climbing gear. He is an ""uncommon agent"" (green) and can be levelled to level 15. Gallery References Category:James Bond Characters Category:Game Characters Category:World of E"
