char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
1e78f34c6f37,T.O. Cross,Sons of Anarchy,status: Alive | portrayed by: Michael Beach | appearances: 11 episodes (see below),"killed a Calaveras's Sergeant-at-Arms who murdered his friend Lander Jackson, the Vice-President of Grim Bastards. hides his cousin, Randall Hightower, after his release from prison, not knowing it was against SAMCRO, and for the death of Opie Winston. After all four are killed, they learn that the man filming and one of the men involved in the threesome were church pastors and that the attacker is still out there.","Taddarius Orwell ""T.O."" Cross is the former President of the Grim Bastards Motorcycle Club on the FX original series Sons of Anarchy. Played by American actor Michael Beach, T.O. makes his debut on the season three episode . Playing a recurring role through the same and subsequent seasons, T.O. was last seen in the show's finale episode, . Biography Background Little is known about T.O.'s life and history except that he is good friends with Clay Morrow and his MC has had a relationship with SAMCRO for 20 years. Season 3 ""Oiled"" The Sons of Anarchy Motorcycle Club, Redwood Original charter link up with the Grim Bastards Lodi charter, T.O. agrees to help the Sons look for a Calaveras Motorcycle Club shotcaller whom they can interrogate about a drive by shooting that happened in Charming at a SoA funeral wake. His club is chosen to provide security for Mayan drug shipments after SAMCRO makes a deal with the Mayans MC. T.O. killed a Calaveras's Sergeant-at-Arms who murdered his fr"
d8af82fa4a9e,Ada Monroe,Supernatural,species: Human | status: Alive | actor: Demetria McKinney,"The attempts were unsuccessful and the hunters killed him, but he managed to make Ada pregnant with their hybrid son, Tony Monroe. Soul Restoration - When Ada sacrificed her soul to use the magic crystal Rowena gave her to save Lata, Ada and Lata were able to track down a spell grown in a flower that, given time, would restore Ada's soul. He started killing people and was eventually killed by hunters, though he left Ada pregnant with their son, Tony Monroe.","Ada Monroe is a main character in The Winchesters portrayed by Demetria McKinney. Ada is ""a studious and sharp bookstore owner who also takes interest in the mysteries of the occult.""Deadline, ‘The Winchesters’: Demetria McKinney Joins The CW’s ‘Supernatural’ Prequel Pilot. History Early life When Ada Monroe first opened her shop, Henry Winchester visited in search of a book about Wraiths. In her youth, she had an affair with the djinn Ali, whom she tried to correct from his bloodthirsty nature. The attempts were unsuccessful and the hunters killed him, but he managed to make Ada pregnant with their hybrid son, Tony Monroe. At the age of 17, Tony found out about his supernatural descent because of his awakened abilities and seeing in his mother's mind how much he scares her, he ran away from home.Legend of a Mind In 1972, after learning about the danger of a possible Akrida invasion, Samuel Campbell begins searching for the Monster Box with Ada's help, as the box is the only thing t"
b12334baf222,Joe,Westworld,status: Unknown (presumably alive) | species: Human | gender: Male | actor: Michael Filipowich | seasons: Season Three,,"Joe was a butcher who worked at the same slaughterhouse where Bernard Lowe was hiding under the fake identity ""Armand Delgado"". Biography Parce Domine Joe, alongside Liang, became suspicious of their colleague Armand Delgado, and figured out that he was actually Bernard Lowe, the Head of Behavior Lab and Diagnostics at the Delos Parks. The two men tried to score capture Bernard and collect the reward that was promised of him, but the Host managed to fight them off, knocking both out. Appearances Season Three Parce Domine Category:Characters Category:Male characters Category:Human Category:Antagonists"
3dda92fc2fcb,Taylor Hurn,Ozark,status: Alive | gender: Male,,Taylor is a minor character in the series. About Hurn is a local harbor master at the Ozarks. Ruth wants Taylor to get into business with the Byrdes for money laundry purpose. Ruth ruins his harbor so that he has to get into business with the Byrdes or else his business will go to shit. However its never revealed weather or not Hurn really goes into business with the Byrdes. Ruth ain't happy about after all the hard work she put into it.
f0e54f948d62,Kamata,Fast & Furious,actor: Sonny Chiba | status: Alive | gender: Male,"Although Han was able to escape in the car chase that ensued, he was t-boned by another car while attempting to drive away and seemingly died when his car violently exploded not long after. After Han's supposed death, Sean Boswell came to Kamata with a duffel bag full of all the cash that Han had stolen and offered the mobster a deal: a race between himself and Takashi, in which the loser had to leave Tokyo for good.","Kamata (鎌田) is a Yakuza crime lord and the uncle of Takashi. Biography Career As a Yakuza boss, Kamata possessed a great deal of influence over Tokyo's criminal underworld. At some point in the past, he used his influence to claim Tokyo's street racing as his ""turf"" and put his nephew Takashi in charge of managing the place as part of the family business. The Fast and the Furious: Tokyo Drift Upon discovering that Han was stealing money from him, Kamata visited Takashi and reprimanded his nephew for not noticing, causing Takashi to go after Han in retaliation. Although Han was able to escape in the car chase that ensued, he was t-boned by another car while attempting to drive away and seemingly died when his car violently exploded not long after. After Han's supposed death, Sean Boswell came to Kamata with a duffel bag full of all the cash that Han had stolen and offered the mobster a deal: a race between himself and Takashi, in which the loser had to leave Tokyo for good. As "
8e0c1a70e8f9,Sweyn Forkbeard,Vikings,actor: *Søren Pilmark | status: *Alive | seasons: *1 *2 *3 | first: *''Choices'' | last: *''Greenland'',"With Earl Sigeferth's death, Forkbeard grants Godwin the Earldom of Wessex. In real life, Norway came under the rule of the Danish when Sweyn Forkbeard defeated and killed the Norwegian king Olaf Tryggvason, the great grandson of Harald Finehair.","King Sweyn Forkbeard (Old Norse: Sveinn Haraldsson tjúguskegg) is King Canute's father. Biography Early Life King Forkbeard overthrew his father, Harald Bluetooth, and Norway's King Olaf Triggvason, laying the foundation for the North Sea Empire his son King Canute dreams of creating. Season 1 Sweyn Forkbeard arrives in London to rule in his son's place while Canute returns to Denmark to fight off the Wends who have attacked. Forkbeard holds his first assembly with the nobles. Earl Sigeferth approaches Forkbeard in an attempt to get out of paying his taxes. He begins by saying that Wessex is the oldest of the Saxon bloodlines. He then shows Forkbeard a document that contains a binding promise from King Æthelred II to Earl Sigeferth's father. Already knowing the answer, Forkbeard asks what his father did to gain such a generous promise. Earl Sigeferth replies that his father saved the king in battle at York. Forkbeard asks against who did his father save the king. Realizing the c"
1982ec3dacb2,Hedylus,Spartacus,first: S4E01: Dominus | last: S4E010: Hail Caesar | status: Active | actor: Graham Vincent,,Hedylus is a Gladiator in the House of Ashur. References Category:Characters Category:Supporting Character Category:Male Category:House of Ashur Category:Gladiator Category:Slave
b8098bace8e2,Warden,Dexter,status: '''Alive''' | seasons: '''''Dexter: Resurrection''''' | actor: '''Ray Shuler''' | gender: '''Male''',,Warden is a character in the Showtime series Dexter: Resurrection. Summary References Category:Alive Category:Alive (Resurrection) Category:Characters Category:Characters (Resurrection) Category:Indexter
7414f8a1bb4b,Domitia Whimsiwick,The Hunger Games,gender: Female,"Volumnia Gaul started reading aloud the essays that the mentors wrote on what they most enjoyed of war, Domitia commented that she felt as if she was a part of something bigger, having to make sacrifices to save the country of Panem.The Ballad of Songbirds and Snakes, Chapter 12

Her tribute, Tanner, was killed by his own allies, Coral and Mizzen of District 4.","Domitia Whimsiwick was a female resident of the Capitol and a student of the Academy. She was one of 24 top-performing seniors at the Academy selected to be a mentor for the 10th Hunger Games. She was assigned the male tribute from District 10, Tanner. Biography Domitia was the 'dairy heiress' and thus had extensive knowledge on livestock. This turned out to be a useful asset as during the interviews, she got Tanner to talk about different ways of slaughtering cows, leading to the biggest applause from the crowd, with the exception of Lucy Gray Baird's interview.The Ballad of Songbirds and Snakes, Chapter 11 As Dr. Volumnia Gaul started reading aloud the essays that the mentors wrote on what they most enjoyed of war, Domitia commented that she felt as if she was a part of something bigger, having to make sacrifices to save the country of Panem.The Ballad of Songbirds and Snakes, Chapter 12 Her tribute, Tanner, was killed by his own allies, Coral and Mizzen of District 4. Afterwards,"
947d194a9eb7,Levitt,The 100,gender: Male | born: Unknown; Bardo | status: Alive | actor: Jason Diaz | seasons: Seven,"He is revealed to have helped Octavia escape to Sanctum and comforts her when Bellamy is apparently killed. Levitt tearfully states that Echo killed two people in front of him and he broke. Levitt begs them to release him so that he can get help to stop Echo, but she sadly gags him again in order to stop Echo without getting her killed.","Levitt is a recurring character in the seventh season. He is portrayed by Jason Diaz and debuts in ""Welcome to Bardo"". He occasionally works as a Memory Capture (M-Cap) operator and is also janitor and is a member of the Disciples. Despite being a janitor, he is still part of the code-breaking team as the team needs him too much and still assists with M-Cap as Levitt is considered to be the best at it. After meeting Octavia Blake and falling in love with her, Levitt's commitment to his cause wavers when he discovers the true nature of Bill Cadogan and the ""final code"", as he begins to assist Octavia and her friends in secret before defecting completely and joining in the effort to stop the Last War, something that Levitt had wanted for his whole life to happen. Following the Transcendence of the human race, Levitt chooses to return to human form and to live out the rest of his life on Earth with Octavia and her friends, so that Clarke will not be alone by herself. He is now part of"
614a52dcb73d,Jamie,Stranger Things,status: Alive | gender: Female | born: 1969,"Francine sacrificed herself and was killed, while Ricky and Marcy fled into the woods, never to be seen again.","Jamie, otherwise known as Nine, is a supporting character in Stranger Things: SIX and a main character in Stranger Things: Into the Fire. She has the ability to generate heat, and after losing her parents, she and her twin sister, Marcy, were implemented into the roster of children test subjects at Hawkins Lab. History Jamie and her twin sister Marcy were born in 1969 to their unnamed parents. Jamie's memories of life outside the lab is extremely vague. However, she and Marcy have happy memories of going to a fancy toy shop with their parents, recalling how one Easter how they got to pick out stuffed animals, with the girls picking out a stuffed rabbit and lamb. At some point in her life, Jamie discovered she had the ability to generate heat and fire, whereas Marcy was powerless. Martin Brenner, a scientist running a program for children with special abilities at Hawkins National Laboratory in Indiana, approached the twin's parents to help Jamie control her powers, but her parents r"
c804f150608f,Sofia Ivanescu,Mission: Impossible,species: Human | status: Alive,,Sofia Ivanescu is a software engineer. Appearances Mission: Impossible – Operation Surma Category:Mission: Impossible – Operation Surma characters
7ccc4728c09e,Reacher Dick,The Boys,species: Supe | gender: Male | status: Alive,"During the celebrations, The Doofer crash lands into a nearby pool and dies of a drug overdose. As Homelander investigates the metal hero's death, he's joined by Reacher Dick, who takes a closer look at Doofer by stretching his eyes out of his head, leading him to learn his teammate overdosed. Aside from the aforementioned pickpocketing of an old woman, he shows very little concern over Doofer's death, only berating him for not listening to him when he told him to slow down on the drugs, as he's more concerned about having fun than his own teammate's demise.","Reacher Dick is a minor character of the superhero-drama comic series The Boys. He is a superhero and a member of Fantastico. History In The Boys: Herogasm #3, Reacher Dick attended the annual Herogasm along with his fellow Fantastico teammates. During the celebrations, The Doofer crash lands into a nearby pool and dies of a drug overdose. As Homelander investigates the metal hero's death, he's joined by Reacher Dick, who takes a closer look at Doofer by stretching his eyes out of his head, leading him to learn his teammate overdosed. While his head is stretched from his hotel room to the crime scene, Reacher Dick admits he's engaging in relations with Invisi-Lass at the same time. After Homelander decides the Supes aren't in any danger, he calls off the investigation, as he and Reacher continue the orgy party as if nothing happened. Reacher Dick is mentioned by Oh-Father to have helped an old lady across the street only so he could pickpocket her wallet. In his last chronological"
9646ff80ca77,Jessica Strand,Prison Break,gender: Female | status: Alive | actor: Margo Martindale,,Jessica Strand is a prison warden. Category:Main characters (Hulu) Category:Prison Break Hulu characters Category:Living characters Category:Characters
0842ad512933,Jeff Smite,The Matrix,appearances: ''The Matrix Comic Series 1'' ''The Matrix Comics: 20th Anniversary Edition'' | status: Alive,,"Jeff Smite is a redpill character from the Matrix webcomic The Man Who Knew Too Much by W. Wilbur W.. Biography He used to look for answers about the Matrix with his old friend Harold Hobbs, and after being freed by a redpill he goes to talk to him, leading to Harold being contacted by an Agent about his whereabouts and for him to be watched and followed. Jeff contacts him through his computer (like Trinity did to Neo in The Matrix), saying not to tell the Agent anything and that he'll be in contact. From the file the Agent has on him he appears to know Trinity. He later calls a public telephone as Harold walks past telling him that he is no longer being watched (which actually appears not to be true) and to go home, where he once again contacts him through Harold's computer saying that the answers now look for him. The fact that he seems to know Trinity combined with the way he contacts Harold a number of times and the way they used to look for answers together about the Matrix m"
a2afeba16fef,Michonne Hawthorne (Comic Universe),The Walking Dead,actor: Samira Wiley | gender: Female | status: Alive,"Several years after Rick Grimes' death, Michonne became the high court judge of the Commonwealth, to always make people aware of the sacrifices her best friend made for them. She can allow Sam to kill Zachary, can later painfully torture Randall before killing him by bashing his head with a wrench, and leave Norma to have a cruel and painful death. Staying with them will have bad consequences, leading to Samantha's death.","Michonne Hawthorne (née unknown) (pronounced MI-SHOWN)Talking Dead - Letter Hacks is a survivor of the outbreak in Skybound Entertainment's Comic Universe. She is a main character in Image Comics' The Walking Dead, a supporting antagonist in Thomas Dunne Books' The Walking Dead, and the protagonist of Telltale's The Walking Dead: Michonne. She is also the protagonist of the Michonne Special. She is a lone survivor who originally traveled with two zombies before eventually joining the prison group. Armed with a katana and deadly skills to complement it, Michonne is an effective and crucial defender of the survivors. After being reunited with her daughter in the Commonwealth, Michonne gives up her sword-wielding ways and resumes her practice as a lawyer in the community. Several years after Rick Grimes' death, Michonne became the high court judge of the Commonwealth, to always make people aware of the sacrifices her best friend made for them. She also gifted her sword to Carl Grimes a"
b9d64a67b874,May Carleton,Peaky Blinders,born: c. 1895 (aged 58) | status: Alive,"Since her husband’s death in the War, she has lived alone in her late husband’s mansion. She reveals that she has lived alone since her husband’s death.","May Fitz Carleton is a wealthy widow who owns racehorses, and is enlisted by Thomas Shelby to train his horse for Epsom. She is the proprietor of Carleton stud. Character History Background May Carleton comes from a well-to-do family. She grew up riding horses. She is well connected with everyone from the war-office to the racing-board. Since her husband’s death in the War, she has lived alone in her late husband’s mansion. Though she's a rich widow and a successful racehorse trainer, she is lonely and bored with her strait-laced life. She likens herself to a lighthouse, saying she's kept everyone else away while hiding in her mansion. Series 2 · 1922 May Carleton is at the horse auctions with her father, when Thomas Shelby and his gang arrive. Her interest is piqued by Thomas, and she bids on the racehorse he's trying to buy to gain his attention. Afterwards, she offers to train Thomas's new horse. Thomas eventually does hire May to train his new horse, who he names Grace’s Secret"
0c74df19ab32,Joan Sobotka,The Wire,actor: Elisabeth Noone | seasons: 2 | status: Alive,,Joan Sobotka is the wife of Louis Sobotka and the mother of Nicholas Sobotka. Biography Season 2 Joan bemoans her family's drinking habits and tries to encourage Nick to get as much work as possible at the port. She refuses to make breakfast for him if he is not up in time for work. Nick often has his girlfriend Aimee to stay but hides her visits from his parents. Joan is aghast when the police serve warrants and search her home looking for Nick and find drugs and cash. Production Appearances *Uncredited appearance. Category:Characters Category:Minor Characters Category:Season 2 Characters
542bd50920ea,Claudia,Boardwalk Empire,Seasons: 1 | Status: Alive | Actor: Megan Ferguson,,"Claudia is the reluctant new girlfriend of travelling cutlery salesman George Baxter. Claudia is played by co-star Megan Ferguson in ""The Ivory Tower"". Biography Background Claudia meets Baxter in Baltimore and agrees to accompany him to Atlantic City for a weekend. They stay at the Ritz Carlton hotel. Season 1 Baxter stops Atlantic County Treasurer Nucky Thompson in the hotel lobby and introduces Claudia. Nucky is eager to leave but wishes them well and suggests they take in the attractions. Claudia tells Baxter she wants to go roller-skating. After Nucky leaves she is impressed with Baxter's connections. Claudia and Baxter encounter Nucky again while they are getting a push chair ride along the boardwalk. Claudia goes to buy salt water taffy. When she returns, Nucky tells Claudia that she is perfect for a beauty contest he is planning and that Baxter will be one of the judges. In their hotel room Baxter makes further sexual advances on Claudia and she again rejects him. She threa"
dd3ead67db8a,Jake (Delivery),Marvel Cinematic Universe,species: Human | gender: Male | actor: Gregg Prosser | status: Alive,,"Jake is a delivery man and a friend of Paxton Page. Biography As Pat Condo told Paxton Page about the reopening of the ski runs and potential customers, Paxton decided to order a $5,000 grill, so Jake delivered it to Penny's Place. While they were talking about the grill, they were approached by Karen Page, who was more skeptical about the grill and asked Jake to send it back, since they couldn't afford it. However, Paxton stepped up and told Jake that they would take the grill anyway and asked him to bring the papers to sign. Relationships Allies Paxton Page Karen Page References Category:Characters Category:Daredevil (TV series) Characters Category:Humans Category:Males Category:Brown Hair Category:Blue Eyes"
4c0331c58416,"Katherine ""Danny"" Daniels",Alien vs Predator,species: Human | gender: Female | actor: Katherine Waterston | status: Alive as of December 2104,"Through a series of ensuing incidents, Hallet and fellow guard Ben Ledward were killed by endoparasitic creatures that proceeded to attack the crew, and Lander One was destroyed in the chaos. Meanwhile, Oram was implanted with—and killed by—an alien creature developed by David through experiments derived from the bodies of Shaw and the beings who had built the city. Discovering that another alien had hatched from security leader Dan Lopé, who had been infected while on the planet, Daniels was unable to stop the creature before it killed crewmembers Ricks and Upworth.","Katherine Daniels, nicknamed ""Danny"", was the chief terraformist aboard the Weyland-Yutani Corporation colony ship and the wife of ship's captain Jacob Branson. Daniels was part of an expedition team that journeyed to a mysterious world after the Covenant was diverted there from its original destination of Origae-6, and was one of two crewmembers to survive the ensuing incident alongside the ship's pilot Tennessee Faris. However, they were captured by the rogue synthetic David when he hijacked the Covenant; Daniels was of particular interest to the synthetic, with David stating that he planned to use her to create a queen for an alien species he had designed. Biography Meeting Jacob Branson Prior to 2103,Alien: The Roleplaying Game Katherine DanielsAlien: Augmented Reality Survival Manual met Jacob Branson and began a relationship with him. During the course of their dalliance, Daniels and Branson attended a costume ball celebrating the fashions of the mid–twenty–first centuryAlien: "
4bd41bcab9b8,Martine Blanchaud (Sue Vanner),James Bond 007,status: Alive | portrayed: Sue Vanner,"Barsov acknowledges her message, leading to a chase sequence across the alps which results in Barsov's death.","The Log Cabin Girl is an unnamed KGB honeytrap who acts as bait in a Soviet attempt to assassinate James Bond. A minor character, she appears in the 1977 James Bond film The Spy Who Loved Me, portrayed by actress Sue Vanner, and was subsequently adapted for Christopher Wood's accompanying novelization, where she was given the name Martine Blanchaud. Biography The Spy Who Loved Me (film) This unnamed girl is seen making love to James Bond in a log cabin located on the top of the French Alps. As the two lie together on a fur rug, Bond receives a telex message via his Seiko 0674 Wristwatch ordering him to report back to MI6. 007 meets the girl's protests with a casual ""sorry darling, something came up"". As Bond pulls on his clothes a group of four armed men approach the cabin on skis. As soon as Bond leaves, she is revealed to be working with the KGB. Extracting a radio transmitter from a nearby handbag, she informs the leader of the group - KGB agent Sergei Barsov - that Bond has just l"
5fdf6d76b2c5,Gordon (Compsognathus),Jurassic Park,appearances: ''Jurassic World: Chaos Theory'' | species: ''Compsognathus'' | gender: Male | status: Alive (as of 2022) | born: Before 2022,,"Gordon is a Compsognathus who appears in the second season of Jurassic World: Chaos Theory. Physical Appearance Gordon looks like a normal Compsognathus, except his right foot is amputated and has a bandage. Plus he has an Elizabethan collar. History Jurassic World: Chaos Theory Season 2 C13v3rGr186 TBA Appearance Jurassic World: Chaos Theory Season 2 C13v3rGr186 (First Appearance) Gallery Navigation Category:Jurassic World: Chaos Theory characters Category:Compsognathus Pages Category:Named animals Category:Characters Category:Individual animals"
c10f55fc82b1,Nelson,DC Extended Universe,species: Human | gender: Male | status: Alive | actor: Bruce Lester-Johnson,,"Nelson is the security guard of Arkham Asylum. Biography Lex Luthor's escape While the inmates were leaving their cells with the security guards of Arkham Asylum, Nelson began calling Lex Luthor to leave his cell. He came out of his office, approached the cell and met an imposter, the real Lex Luthor having escaped from Arkham. Personality While Nelson called Luthor out of his cell, he warned him as he went to the cell and suspectedly found the wrong prisoner. When the guard found an imposter, he was shocked that Luthor had escaped from Arkham Asylum. Relationships Enemies Lex Luthor - prisoner References Category:Justice League (film) Characters Category:Zack Snyder's Justice League (film) Characters Category:Humans Category:Arkham Asylum Staff"
de03dbb79879,Corinne Bennett,Grey's Anatomy,status: Alive | seasons: '''PP:''' 5 | portrayed by: Anika Noni Rose,,"Corinne Bennett is Sam Bennett's estranged sister. History Arrest She had been missing for 20 years when Sam got a call to pick her up from the jail after she was arrested for taking the cash out of a convenience store register. (""The Time Has Come"") Seeing Sheldon Sam brought Corinne back to his place. He gave her medicine, which she took willingly. He then took her to the practice and consulted with Sheldon, who said her previous doctors had been lazy. They hadn't properly diagnosed her. They'd just over-drugged her, which left her glassy-eyed and unable to function. Sheldon said they could take her off the meds and find a true diagnosis. Once the fog lifted, Sheldon asked if she'd been officially diagnosed. She said she'd been diagnosed schizophrenic, manic-depressive, and had paranoid delusions. Every shrink had a different idea, but they all just drugged her. While she was in the bathroom, Sam talked about Corinne's history and her past behaviors. Sheldon decided to keep her o"
38213f2e8223,Rocco,Breaking Bad / Better Call Saul,Portrayed by: Tommy Nelson | Gender: Male | Status: Alive,,"Rocco is a thug who hangs out around Dog House. History Season 4 Jimmy approaches Rocco, Zane and Jed in his car and offers them burner phones, but they dismiss him as a ""narc"" and tell him to beat it. After Jimmy has sold his stock of phones, the three young men approach him and steal his money after beating him up. Later, Jimmy approaches Rocco and his two buddies, with the proposal of helping him sell burner phones, adding that he's no longer mad at them for robbing him. However Rocco and his companions reject his proposal and instead decide to rob him again. Jimmy flees and Jed manages to corner him into a yard, but this was part of Jimmy's plan, who captures the three thugs. Rocco, Jed and Zane are dragged in a room with many piñata dolls. Jimmy manages to scare the three thugs and make them swear that they'll never bother him ever again. Jimmy leaves the room, leaving Rocco and his two buddies hung upside down in the piñata room. Appearances Better Call Saul Category:Living"
d1d1edeb7274,Thomas,Lost,Status: Alive | Actor: Keir O'Donnell,,"For other uses of ""Thomas"" or ""Tom"", see Tom (disambiguation). Thomas is Claire's ex-boyfriend and the biological father of Aaron. He lives in Australia and is an artist. After the initial shock of Claire's pregnancy, Thomas became enthusiastic about having the child with her. However, he later left Claire several months into her pregnancy after an argument with her. He said that he had thought she was on the pill and insinuated that she got pregnant intentionally. Paintings Several paintings are visible in Thomas' apartment and studio in . Fans have noted that the styles of the paintings are very similar to that of the mural in the Swan station, also known as the ""Hatch painting"" (see left). One of the paintings in the apartment from is later visible in the office of Charles Widmore in which seems to be painted by Thomas is seen in Charles's apartment in . (see below for explanation) LA X can be read on the bottom of the rightmost painting (see the screencap above). Trivia "
ad560e03543a,Windblade (RID),Transformers,species: Cybertronian | status: Online | gender: Female | first: ''The Buzz on Windblade'',"After Zizza was captured and her human slaves were back to normal, Windblade reconciled with Strongarm by stating she was right about no other way of saving those humans from being killed and shook hands with Strongarm as a sign of new trust, respect, care, and friendship growing between them.","Windblade is an Autobot warrior who appears in Transformers Robots in Disguise. She has an instinct for finding Decepticons and advanced fighting abilities. She would often give nicknames to the other members of her team. Robots in Disguise History Season 1 Many years ago, Windblade was given a mission from Primus himself, receiving upgrades and being placed in stasis. After awakening on Earth, she began her task of hunting down the fugitive Decepticons who had been released due to the Alchemor. While fighting Fancyclaws, Windblade blasted the Decepticon unconscious and soon stumbled upon Sideswipe, who was covered in mud as a result of Windblade's alt mode flying low to the ground during her fight. Windblade assumed he was another Decepticon but was convinced by Sideswipe's Autobot symbol on his chest. Sideswipe introduced himself and invited Windblade back to the scrapyard. Windblade went with Sideswipe while he was carrying Fancyclaws' unconscious body which they soon placed in a "
7193e4eeecb3,Reid,Avatar,status: Unknown | species: *Human *Avatar | gender: Male | first: ''Avatar: Reckoning'' | last: ''Avatar: Reckoning'',,"Reid is an RDA soldier and avatar driver. Biography Reid accompanied Raven's father and mother on a research trip when their squad of three Samson aircrafts were attacked by a hoard of bansheess. Reid ordered Raven's father to shoot the banshees with the mounted hydra, but to no avail, as the banshees overwhelmed them and to top it off, a Great Leonopteryx attacked them too. Their Samson was hit with another Samson and was only one left, going down in the jungle. Reid's fate is unknown.Avatar: Reckoning beta gameplay References pl:Reid ru:Рейд Category:Avatar: Reckoning Characters Category:Humans Category:Avatars Category:RDA Staff Category:SecOps"
688371c4c9df,Beppy Scerbo,The Sopranos,status: Alive | portrayed by: Joe Pucillo | gender: Male,,"Giuseppe ""Beppy"" Scerbo (portrayed by Joe Pucillo) is a soldier in Junior's Crew, and a member of the DiMeo crime family. Biography Giuseppe is seen with DiMeo capos Junior Soprano and Tony Soprano outside the Vesuvio restaurant. He agrees with Junior on the need to kill Pussy Malanga who is a rival mobster of Junior Soprano. He is later seen with Junior during his RICO trial and can often be seen in the courtroom. Scerbo appears briefly in ""Whoever Did This"", seen walking out of the courthouse with Junior, who comments on how ""You get a full chicken and it's enough to bring home and get two meals"", when Junior complains how they missed the ""early bird special"". Later in the episode when Junior is hospitalized after falling down steps, he tells his lawyer, Harold Melvoin: ""tell Beppy to bring chicken home"", signaling the possibility of early onset dementia. Beppy also visits Junior while he is committed to a state assisted elderly facility. He is shown ""kicking up"" tribute to Ju"
94edca90a8fc,Meth Dealer,Sons of Anarchy,gender: Male | status: Alive | portrayed by: Chad Lindberg | appearances: 1 episode (see below),,"The Meth Dealer is member of the Nordics and a meth dealer on the FX original series Sons of Anarchy. Played by American actor Chad Lindberg, the Meth Dealer appears only in the episode in the series' second season. Biography The Meth Dealer was dealing crystal methamphetamine or ""crank"" to a worker at one of the lumber yards within Charming and was spotted by Sons of Anarchy Motorcycle Club member Opie Winston and prospect Half Sack Epps while they were repossessing a car for Teller-Morrow. Season 2 The Sons of Anarchy Motorcycle Club had a no dealing policy inside Charming, which the Nordics went along with. However Ethan Zobelle of the L.O.A.N. approached the Nordics and promised enough manpower to deal within Charming without reprisals from SAMCRO, in return for the gang's allegiance in taking over Charming. Ernest Darby agreed to Zobelle's offer and the Nordics began cooking and dealing methamphetamine inside Charming. When SAMCRO member Opie Winston and prospect Half Sack E"
c7d3de0e7d8d,Castiel,Supernatural,status: Alive | actor: Misha Collins Sydney Imbeau Jessa Danielson,"Once Castiel learned that the angels wished to free Lucifer anyway, he defied his angelic brethren and died trying to help Dean prevent Sam Winchester from breaking the last seal.Sympathy for the Devil

After he was killed by the Archangel Raphael, Castiel was resurrected by God and joined Sam, Dean, and Bobby Singer in a quest to prevent the brothers from becoming the vessels of Michael and Lucifer. Castiel would later be killed by Lucifer, but his actions allowed Sam to trap both Archangels away. So after collecting the heart of a nephilim and the bow of cupid, Metatron is eventually captured by Naomi but escapes and kills her, only for Cas to discover Metatron's betrayal and plan to cause all angels in Heaven, even the imprisoned ones, to fall to Earth.","Castiel, often shortened to Cass/Cas,Misha Collins' Twitter is a powerful angel of the Lord who was responsible for saving Dean Winchester from Hell,Lazarus Rising on the archangels' command. It was his job to help prevent Lilith from breaking the 66 Seals that, once broken, would release Lucifer from his cageAre You There, God? It's Me, Dean Winchester in Hell. Once Castiel learned that the angels wished to free Lucifer anyway, he defied his angelic brethren and died trying to help Dean prevent Sam Winchester from breaking the last seal.Sympathy for the Devil After he was killed by the Archangel Raphael, Castiel was resurrected by God and joined Sam, Dean, and Bobby Singer in a quest to prevent the brothers from becoming the vessels of Michael and Lucifer. Castiel would later be killed by Lucifer, but his actions allowed Sam to trap both Archangels away. With the Apocalypse averted, Castiel was again resurrected by God with new powers,Swan Song being promoted to Seraph. He then start"
b65e70fa4cf9,Mesa Bartender,Westworld,status: Unknown | species: Host | gender: Male | actor: Tyler Parks | seasons: Season One,,"The Mesa Bartender is a new Host that Elsie Hughes was programming to be a new bartender for Westworld. While programming she seems to call him either ""Bart"" or ""Art"". So far, he continuously misses the glass as he pours from the bottle of liquor.Contrapasso It seems Elsie got the bartender's coding correct, as we see the bartender in ""The Adversary"" working on the Mesa Hub's rooftop pool area. He is told to stop serving drinks to Lee Sizemore. Gallery References Category:Characters Category:Male characters Category:Hosts Category:Westworld Staff"
7de05d23726f,Susan Blake,Ozark,status: Alive | gender: Female,,Susan Blake is a supporting character in the series. About Susan is Tim Blake's wife. She goes into business with Wendy. Wendy helps Susan with the funeral and senting op the Tim Blake Foundation.
