char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
c9f1e1da3f12,Abulurd Rabban,Dune,death: Prior to 10191 AG,Feyd was taken in by Vladimir to be his successor at a young age and the elder Glossu went on to succeed Abulurd as Count of Lankiveil following his presumed death by 10191 AG.,"Abulurd Rabban, born as Abulurd Harkonnen II, was the Siridar-Baron Vladimir Harkonnen's youngest demibrother. History The youngest demibrother of Vladimir Harkonnen, Abulurd renounced the Harkonnen surname upon being granted the subdistrict governorship of Rabban-Lankiveil, and through his marriage into the Rabban Family. Abulurd had numerous sons from his wife and concubines, most notably: Glossu Rabban and Feyd-Rautha Rabban. Feyd was taken in by Vladimir to be his successor at a young age and the elder Glossu went on to succeed Abulurd as Count of Lankiveil following his presumed death by 10191 AG. Description Named after his ancestor Abulurd Harkonnen, Abulurd never appears in the novel, but his renunciation of the Harkonnen name in favor of his wife's surname implies that he held distaste for his family's methods, specifically of his grotesque eldest brother Vladimir. Implying he holds some moral strength compared to the rest of his family. Despite this, it’s also implied"
eb87a83b3b1f,Royce King II,The Twilight Saga,died: 1933 (killed by Rosalie Hale) | species: Human | gender: Male,"He was engaged to Rosalie Hale for a short period of time, but gang-raped and beat her almost to death with a group of his friends. His Life and Death counterpart is Rowena King. Death
thumb|Royce assaults Rosalie.|250px

As Rosalie lay battered and dying in the street, Carlisle Cullen found her, alerted by the scent of her blood.","Royce King II was a human who lived during the Great Depression. He was engaged to Rosalie Hale for a short period of time, but gang-raped and beat her almost to death with a group of his friends. Rosalie, after completing her transformation into a vampire, returned to kill him and the friends that were there on her last night of being human. He was perceived as being out-spoken and arrogant, but Rosalie was attracted to his good looks and wealth. His Life and Death counterpart is Rowena King. He is portrayed by Jack Huston in the movie adaptation of Eclipse. Biography History thumb|left|200px|Royce and Rosalie. Royce's family was the richest in Rochester, and his father owned the bank where Rosalie Hale's father worked. Rosalie's family were ambitious and social-climbing, and purposefully crafted a situation for their daughter to meet Royce: her mother sent her to the bank with her father's ""forgotten"" lunch, and she caught Royce's eye. He began courting her and sent her bouquets of"
35180f2486f3,Jerdon Bly,Star Wars,"death: 34 ABY, Cantonica | species: Human | gender: Male","While at the party he unsuccessfully attempted to seduce Centada Ressad, before being murdered by the Dor Namethian Lexo Sooger on orders from Countess Alissyndrex delga Cantonica Provincion.","Jerdon Bly was a human male who worked as an arms dealer during the Cold War between the Resistance and the First Order. Like many, he sold to both sides of the war, but unlike others was very cavalier and open about it. In 34 ABY, he attended a party hosted by Baron Yasto Attsmun on board his yacht, the Undisputed Victor on the planet Cantonica. While at the party he unsuccessfully attempted to seduce Centada Ressad, before being murdered by the Dor Namethian Lexo Sooger on orders from Countess Alissyndrex delga Cantonica Provincion. Appearances Notes and references Category:Arms dealers Category:Humans Category:Individuals with unspecified pronouns Category:Males"
392cd2d57157,Falco Aesalon,Harry Potter,born: Ancient Greece | died: Ancient Greece | species: Human | gender: Male,"era births
Category:Chocolate Frog Cards
Category:Deceased individuals
Category:Greek individuals
Category:Males
Category:Wizards","Falco Aesalon was an Ancient Greek wizard. Being able to transform into a falcon at will, he was the first recorded Animagus. For this achievement, he was placed on a Chocolate Frog Card. In the 1920s, it was reported by Transfiguration Today that a Falco Aesalon fossil had been dormant for a thousand years. Magical abilities and skills Transfiguration: Aesalon mastered Human Transfiguration, given that he was the first wizard to become an Animagus, taking the form of a falcon. Etymology Falco Aesalon is the former scientific name of the European Merlin, before it and the American Merlin were reclassified as the same species. Behind the scenes Its unknown whether Falco was the first wizard to discover the process of becoming an Animagus, or if other Animagi that were not recorded in magical history did it before him. Appearances Notes and references da:Falco Aesalon de:Falco Aesalon es:Falco Aesalon fi:Falco Aesalon fr:Falco Aesalon nl:Falco Aesalon no:Falco Aesalon pl:F"
6a837363bc46,Short Round's mother,Indiana Jones,"gender: Female | death: January 1932 Shanghai, China","Biography
 Life and death 
The wife of a steel plant foreman, this woman with her husband had a son named Wan Li in 1926.Indiana Jones: The Ultimate Guide She and her family lived a comfortable life, but their times in abundance came unexpectedly to an end during January 1932, where the whole family, minus Wan, was killed by a Japanese bombing raid on Shanghai, leaving Wan orphaned at a young age.Indiana Jones and the Temple of Doom

 Legacy 
Short Round associated the sounds produced by the doves accumulating at the Place of Doves with being rocked by his mother, though he couldn’t remember why. Appearances
Indiana Jones and the Temple of Doom 
Indiana Jones and the Temple of Doom novel 
 

Sources
Indiana Jones and the Temple of Doom (TSR)

Indiana Jones: The Ultimate Guide

Notes and re","Short Round's mother was a woman who mothered Wan Li, a Chinese pickpocket who eventually became the sidekick of the American archaeologist Indiana Jones. Biography Life and death The wife of a steel plant foreman, this woman with her husband had a son named Wan Li in 1926.Indiana Jones: The Ultimate Guide She and her family lived a comfortable life, but their times in abundance came unexpectedly to an end during January 1932, where the whole family, minus Wan, was killed by a Japanese bombing raid on Shanghai, leaving Wan orphaned at a young age.Indiana Jones and the Temple of Doom Legacy Short Round associated the sounds produced by the doves accumulating at the Place of Doves with being rocked by his mother, though he couldn’t remember why. In 1936, as Wan rescued him with some finds he had uncovered from the Caribbean Sea's waters, Jones thanked to himself taking Li under his wing upon first meeting him trying to pickpocket him in Shaghai's streets, admitting to himself that"
64d5f0ca9c0e,Mellos,Game of Thrones,"Birth: 33-42 AC | Death: 116-126 AC (aged 74-93) | Appearances: 4 episodes | First: ""The Heirs of the Dragon"" | Last: ""We Light the Way"" | DeathEp: ""The Princess and the Queen"" | Actor: David Horovitch","At the Small Council meeting following the death of Lord Commander Ryam Redwyne, Mellos informs the king that Ser Ryam died peacefully in his sleep, and that the new Lord Commander, Ser Harrold Westerling, wishes to find his replacement on the Kingsguard. Mellos stands and claps for the future royal couple and later panics and flees once Ser Criston Cole beats Ser Joffrey Lonmouth to death. Runciter was appointed as Grand Maester in 101 AC at the very end of King Jaehaerys's reign, mere months before the death of his second son Baelon sparked the need for the Great Council at Harrenhal.","Mellos was the Grand Maester on the Small Council of King Viserys I Targaryen. Biography Background Mellos studied at the Citadel to become a member of the Order of Maesters. Although he serves House Targaryen, he is loyal to Otto Hightower and tends to support him in council. House of the Dragon: Season 1 In 112 AC, nine years into the reign of King Viserys I Targaryen, Mellos attends a meeting of the Small Council in the Red Keep. When the discussion turns to the topic of the upcoming Heir's Tournament the king asks him if his predictions of Queen Aemma's due date will be correct. Mellos responds that he has been over the moon charts and the estimation is as accurate as it can be. Viserys is also adamant that the child is to be a son, but Mellos advises caution as there is no way of knowing for certain the sex of the baby in the womb. Later that night, Mellos is attending to an infected wound, that is not healing, on the king's back in his private chambers with the assistance of Ma"
7a997df03437,Iminyë,Lord of the Rings,birth: Years of the Trees | death: Unknown | gender: Female,,"Iminyë was an Minyar Elf of Cuiviénen. According to legend, she was woken by Imin, who was the first of the Elves to awaken in Cuiviénen. She would eventually wed him; little else is known of her life.The History of Middle-earth, Vol. XI: ""The War of the Jewels"", ""Part Four. Quendi and Eldar"" See also Awakening of the Elves References de:Iminyë pl:Iminyë ru:Иминье sk:Iminyë uk:Іміньє Category:Vanyar Category:Elf-fathers Category:Quenya names & words Category:Elves"
f7336147f70d,Crimp,Pirates of the Caribbean,"gender: Male | died: 1729, Isla de Pelegostos | first: ''The Curse of the Black Pearl'' | last: ''Dead Man's Chest''","When the crew eventually docked the Pearl at the Isla de Pelegostos, they were captured by the cannibalistic Pelegostos Tribe who killed and devoured most of the crew, including Crimp

Biography
Quest to Isla de Muerta
In 1728, Crimp joined the motley crew of a commandeered British Royal Navy vessel, the HMS Interceptor, under notorious pirate Captain Jack Sparrow and rogue blacksmith Will Turner. Later, when they made port at the nearest land on demands from a desperate Jack and were captured by the cannibalistic Pelegostos Tribe, many of the crew including Crimp were killed, with their bones being used to construct cages for the survivors. Appearances
Pirates of the Caribbean: The Curse of the Black Pearl 
Pirates of the Caribbean: Dead Man's Chest

Notes and references

de:Crimp

Catego","Crimp was a pirate operating in the 1720s around Tortuga. In 1728, he was recruited in Tortuga by Captain Jack Sparrow prior to the pursuit of the Black Pearl as part of his motley crew, assembled to go after Sparrow's enemy Hector Barbossa. Crimp sailed the HMS Interceptor to Isla de Muerta during Will Turner's attempt to rescue Elizabeth Swann from Hector Barbossa's cursed crew, but was soon imprisoned with the other crewmen in the brig of the Black Pearl. After taking the Black Pearl, Crimp served under Jack Sparrow's command, embarking on several misadventures until the crew eventually began to doubt Sparrow's leadership. When the crew eventually docked the Pearl at the Isla de Pelegostos, they were captured by the cannibalistic Pelegostos Tribe who killed and devoured most of the crew, including Crimp Biography Quest to Isla de Muerta In 1728, Crimp joined the motley crew of a commandeered British Royal Navy vessel, the HMS Interceptor, under notorious pirate Captain Jack Sparrow"
a92d21d3bafc,Muriz,Dune,death: 10219 AG,,"For the adaptation equivalent, see Muriz/2000 miniseries Arifa Muriz [d. 10219 AG] was an Iduali on Arrakis who was the Arifa of Shuloch. He was also the father of Assan Tariq, the guide of the Preacher who was in fact Paul Atreides. Gallery Illustrations Adaptations Appearances Children of Dune References ru:Мюриз (мужчина) Category:Males Category:Fremen __NOTOC__"
2fa433e390c7,Cold Woman,The Twilight Saga,died: Around 1412 (Killed by Taha Aki) | species: Vampire | gender: Female,"Biography
thumb|left|Cold Woman fighting Taha Aki
Billy Black tells the story of the Third Wife, and how the Cold Woman's mate, the Cold Man, was killed by Yaha Uta and his brother. Yaha Uta phased into a wolf and tried to defend the tribe, but was killed. Taha Aki was the only spirit warrior left, and enraged at his son's death, he phased into an ancient, white-muzzled wolf and attacked the Cold Woman.","The Cold Woman was a vampire mentioned in Eclipse at the bonfire during which Bella Swan hears the Quileute legends. She is portrayed by Monique Ganderton in the movie adaptation of Eclipse. Biography thumb|left|Cold Woman fighting Taha Aki Billy Black tells the story of the Third Wife, and how the Cold Woman's mate, the Cold Man, was killed by Yaha Uta and his brother. Driven mad with rage, she descended on the Quileute village and slaughtered the tribespeople. Yaha Uta phased into a wolf and tried to defend the tribe, but was killed. Taha Aki was the only spirit warrior left, and enraged at his son's death, he phased into an ancient, white-muzzled wolf and attacked the Cold Woman. His wife could see that he was losing the fight, so she grabbed a knife from one of her younger sons, all of whom were still only boys, and plunged it into her heart. The scent of her blood distracted the Cold Woman long enough for Taha Aki to tear her apart. Physical appearance This nameless vampire was"
e59b7db2a80f,Cellia Moten,Star Wars,"death: During or after 18 BBY, Moten yacht, Tryth | species: Humanoid | gender: Female",,"Cellia Moten was a female humanoid who operated out of her estate on the planet Dallow during the Imperial Era. Personality and traits Raised by the values of the self-important Moten family, Cellia Moten was a cruel, ruthless and power hungry individual. To the public, she maintained the image of a coy woman. All her power and influence led her to develop a god complex, which contributed to her obsession with acquiring religious artifacts. While she would hire treasure hunters to acquire these items, Moten would end up double crossing, executing and burying them in the groves estate, claiming it was a service to the galaxy. Moten also fancied herself a close, personal friend of Emperor Sheev Palpatine, and would frequently refer to him by first name, throwing his name around Imperials as if it were to bend them to her will. Her behavior was similar to other Imperials seeking the Emperor's favor. However, deep down, Moten was a complete coward whenever she was thrust into situations"
561c3903604f,Ferdinand Octavius Pratt,Harry Potter,died: Before 1890 | species: Human | gender: Male,"Appearances
  

Notes and references

External links

fr:Ferdinand Octavius Pratt
ru:Фердинанд Октавий Пратт
Category:British or Irish individuals
Category:Deceased individuals
Category:Hogwarts prefects
Category:Males
Category:Portraits
Category:Unknown House
Category:Wizards","Ferdinand Octavius Pratt was a wizard whose portrait hung in the Hogwarts Library. Biography Early life In his youth, Ferdinand attended Hogwarts School of Witchcraft and Wizardry and became a Prefect of his house. He was visibly a wealthy individual who owned more than one home. Post-mortem By 1890, there were at least two portraits of Ferdinand, one hung in Hogwarts Library and one in the Three Broomsticks Inn. In the 1890–1891 school year, Ferdinand was tasked by the Headmaster Phineas Nigellus Black to secretly spy on the students that visited the Three Broomsticks and report back to him. However, when Ferdinand found nothing interesting to report, he simply made-up false rumours, causing many students to be unfairly punished. One of these students, the fourth-year Astoria Crickett, as well as her friends, decided to put an end to his spying by having the frame at the Three Broomsticks stolen by a group of Ashwinders, who hid the portrait in a ruin by the coast. Arguing that it'"
6e2c3f34c4f3,Tzi,Indiana Jones,gender: Male | death: November 1933Mongolia,"Appearances
Indiana Jones and the Dinosaur Eggs 

Notes and references

Category:Characters appearing in novels
Category:Deceased
Category:Mongolians","General Tzi was the reigning warlord in Mongolia, who sought to expand his territory into the country and seize control of Angus Starbuck’s discoveries in 1933. He was known locally as ""Tzi the Cannibal"". Biography General Tzi commanded a private army that terrorized the borderlands of Northern China and Mongolia. Obsessed with mystical power, Tzi funded expeditions searching for ""dragon bones"" rumored to hold supernatural strength. Tzi tracked his prey using ferocious trained dogs that he fed human flesh. As a result, he was very fat. Although he respected archaeologist Indiana Jones, he intended to kill the American and eat his heart, for he believed that the heart was the source of a man's courage. And upon learning Jones was a university professor, Tzi also toyed with the idea of eating his brain, too. He and his right-hand man Lieutenant Chang followed Jones, Joan Starbuck and Walter Granger to the Flaming Cliffs on their search for the Allegorhai-Horhai, for to eat its flesh wa"
d8ca44a9e02f,Beric Dondarrion,Game of Thrones,"Birth: At Blackhaven | Death: 1-6: 7: 305 AC at Winterfell | Appearances: 14 episodes | First: ""A Golden Crown"" | Last: ""The Last of the Starks"" | DeathEp: ""Kissed by Fire"" ""The Long Night"" | Actor: David Michael Scott Richard Dormer","In the war efforts against the Lannisters, Beric was killed multiple times, and each time was brought back to life by Thoros. Beric is rumored to have died in the Battle at the Mummer's Ford, killed by the Mountain, who drives a lance through his chest. thumb|Clegane kills Beric.","Lord Beric Dondarrion was the Lord of Blackhaven and the head of House Dondarrion. Initially assigned by Eddard Stark to apprehend Ser Gregor Clegane, he and his men formed a guerrilla resistance group known as the Brotherhood Without Banners, with Dondarrion as their leader. In the war efforts against the Lannisters, Beric was killed multiple times, and each time was brought back to life by Thoros. Biography Background Beric Dondarrion is the Lord of Blackhaven and the head of House Dondarrion, a vassal house to House Baratheon of Storm's End. He is a young lord who still enjoys the life of a knight, including taking part in tourneys. Game of Thrones: Season 1 Upon hearing of the atrocities committed by the Mountain, Eddard Stark, acting as the Hand of the King, orders Beric to take a hundred men, ride to Ser Gregor's keep and execute him for treason and murder. Beric willingly agrees to the task. Beric is rumored to have died in the Battle at the Mummer's Ford, killed by the Mou"
14f0e08a1554,Ancalagon,Lord of the Rings,birth: Sometime before FA 510 | death: FA 587 | gender: Male,"The death of Ancalagon marked the end of Morgoth's final resistance. However, his size cannot be assumed to be larger than Thangorodrim; some powerful but comparatively small creatures are able to cause great destruction even in death, such as Durin's Bane breaking the slopes of Celebdil., , Book Three, Ch. Though Ancalagon died, he had three sons who survived the War of Wrath: Ruingurth,Ruth Sochard Pitt, Jeff O'Hare, Peter C.","Ancalagon, also known as Anddraca,, Vol. IV: , III: ""The Quenta"", Appendix 1: Fragments of a translation of The Quenta Noldorinwa into Old English, made by Ælfwine or Eriol; together with Old English equivalents of Elvish names, pg. 209 (entry ""Amcalagon"") the Great Dragon of Morgoth,, vol. XII: , XII: ""The Problem of Ros"", pgs. 374-5 (note 17) the Black Dragon,, vol. V: , Part Two: ""Valinor and Middle-earth before The Lord of the Rings"", III: The Later Annals of Beleriand, ""The Conclusion of the Quenta Silmarillion"", pg. 144 (annal ""350""), vol. XI: , Index, entry ""Ancalagon"" or the Black, was the ""greatest of the winged dragons of Morgoth"", ""Index of Names"", entry ""Ancalagon"" and ""mightiest of the dragon-host"" during the War of Wrath., Quenta Silmarillion, Chapter XXIV: ""Of the Voyage of Eärendil and the War of Wrath"", pgs. 251-2 He was bred by Morgoth during the First Age and possibly was the largest winged dragon to have ever existed in Middle-earth. Biography During the late Fir"
579075644873,Moss,Pirates of the Caribbean,"gender: Male | died: *1700s, Devil's Triangle, Caribbean Sea Poseidon's Tomb | first: ''Dead Men Tell No Tales'' | last: ''Dead Men Tell No Tales''","Several decades later, the Silent Mary was suddenly freed when Jack traded and therefore betrayed his compass causing his worst fear - death - to come true, and the ghost ship immediately set out to avenge their past defeat. Moss, along with the rest of the Spanish crew, followed his Capitán on hundreds of pirate-hunting expeditions on which they tracked down and relentlessly murdered thousands of men in cold blood. A young pirate, Jack Sparrow, who had assumed command of the ship from its deceased captain, climbed atop the crow's nest, from which he taunted Salazar and his crew.","Moss was a loyal officer in the Spanish Royal Navy during the Age of Piracy, serving aboard the Silent Mary under the command of Capitán Armando Salazar. He followed his Capitán loyally on hundreds of pirate-hunting expeditions in their quest to eliminate piracy forever across the sea, until eventually they were defeated by a young pirate, crashing into the Devil's Triangle and being transformed into ghosts. Cursed and forced to roam the seas in everlasting torment, he along with his Captain would stop at nothing to take their revenge on the very man who took their lives from them, Captain Jack Sparrow. Several decades later, the Silent Mary was suddenly freed when Jack traded and therefore betrayed his compass causing his worst fear - death - to come true, and the ghost ship immediately set out to avenge their past defeat. They enlisted the help of Sparrow's old enemy, Captain Hector Barbossa, to find the pirate, but soon the latter double-crossed the Spaniards and teamed up with Jack"
bbf53b4792a0,Giandro Tull,Dune,death: 10190 AG | last: ''Dune:The Heir of Caladan''(2022),"Biography
Giandro became Viscount after the death of his father, Viscount Alfred Tull. After the death of his friend and business partner Duke Fausto Verdun and the razing of Dross, Giandro was further humiliated and incensed when Padishah-Emperor Shaddam IV sent his Sardaukar to search Elegy for any signs of Noble Commonwealth activity.","Viscount 'Giandro Tull (d. 10190 AG) was the last Viscount of House Tull. Giandro ruled over Elegy while secretly plotting the end of House Corrino as part of the Noble Commonwealth conspiracy. Biography Giandro became Viscount after the death of his father, Viscount Alfred Tull. Giandro never liked the Bene Gesserit and how his father's concubine Zoanna manipulated him. As soon as he became Viscount, he cut off the sizable stipend to the Mother School on Wallach IX. Zoanna attempted to seduce Giandro, which was a mistake, as he immediately expelled her from Elegy and refused any further Bene Gesserit attempts at sending him a concubine. After the death of his friend and business partner Duke Fausto Verdun and the razing of Dross, Giandro was further humiliated and incensed when Padishah-Emperor Shaddam IV sent his Sardaukar to search Elegy for any signs of Noble Commonwealth activity. At the time, Giandro had nothing to do with the Noble Commonwealth, but insult and the senseless mu"
9459186f67ef,Victoria,The Twilight Saga,"died: June 15, 2006 (killed by Edward Cullen) | species: Vampire | gender: Female | born: 1550s; England","She was a founding member of James's coven with the power of enhanced self-preservation, and James's mate and started a vendetta against Bella Swan in revenge for his death at Edward Cullen and the Cullens' hands. Her Life and Death counterpart is Victor. Shortly after that, the Volturi came to her coven and claimed that they had drawn too much attention from society and executed Hilda for the crime.","Victoria was the main antagonist in New Moon and Eclipse. She was a founding member of James's coven with the power of enhanced self-preservation, and James's mate and started a vendetta against Bella Swan in revenge for his death at Edward Cullen and the Cullens' hands. To this end, she spearheaded several plots to end Bella's life, including creating a newborn army in Seattle, with the express purpose of killing her and destroying the Cullen coven. However, at the conclusion of the newborn crisis, Victoria's life of violence and malice was ended by Edward in the battle with the army. Her Life and Death counterpart is Victor. She is portrayed by Rachelle Lefevre in the first two movie adaptations and replaced by Bryce Dallas Howard in the third. She is also portrayed by Sophie Labell in The Groundskeeper segment. Biography Early life Victoria was born in London, England, in the 1550s. Her mother was a scullery maid and her father was the master of the house. She was the second ill"
378885017253,Unidentified stormtrooper (Mapuzo checkpoint),Star Wars,"death: 9 BBY, Mapuzo | species: Human | gender: Male",,"A stormtrooper was active on the planet Mapuzo during 9 BBY. He had an encounter with the rogue Jedi, Obi-Wan Kenobi, and Princess Leia Organa. Behind the scenes The stormtrooper appeared in ""Part III"" the third episode of the live-action series Obi-Wan Kenobi. He is portrayed by Ardeshir Radpour. Appearances Obi-Wan Kenobi 3 Notes and references Category:Males Category:Stormtroopers of the Galactic Empire"
2375f4cbb674,Stephen Hawking,Harry Potter,born: 8 January 1942 | died: 14 March 2018 (aged 76) | species: Human | gender: Male,,"Stephen William Hawking (8 January 1942–14 March 2018) was an English Muggle theoretical physicist internationally considered the best since Albert Einstein. - Chapter 4 (The Leaky Cauldron) (see this image and this image) Biography When Harry Potter arrived at the Leaky Cauldron after fleeing the Dursley house after letting his Aunt fly away in 1993, there was a wizard sitting at a table reading A Brief History of Time, a best-selling popular science book written by Hawking. At the time of this book's publication, Hawking had been living with Lou Gehrig's disease for over twenty years, requiring him to use a wheelchair. Etymology The name ""Stephen"" comes from the Greek name Στεφανος (Stephanos) meaning ""crown"". Behind the scenes In the 2014 film , Stephen Hawking was portrayed by Eddie Redmayne, who portrays Newt Scamander in the Fantastic Beasts film series. For his performance, Redmayne won the . Stephen Hawking was also played by in the 2004 BBC television film . Cumberbatch vo"
b318b2dbbde8,Tank tread death Nazi,Indiana Jones,"gender: Male | death: 1938Aboard Mark VII Tank, Canyon of the Crescent Moon, Republic of Hatay","He served under the orders of Colonel Ernst Vogel but after encountering Indiana Jones, the Nazi suffered a tank tread death. He was pulled in front of the tank and swiftly carried to his death, crushed by the tread. Behind the scenes 
The tank tread death Nazi was portrayed by an uncredited Vic Armstrong in Indiana Jones and the Last Crusade.","A Nazi soldier participated during the Reich's effort to find the Holy Grail in 1938. He served under the orders of Colonel Ernst Vogel but after encountering Indiana Jones, the Nazi suffered a tank tread death. Biography In 1938, during the Nazi effort to find the Holy Grail, this German soldier served under the command of Colonel Ernst Vogel. Upon the arrival of the Nazis at the Republic of Hatay, the soldier traveled with his comrades towards the Temple of the Sun on one of the trucks. When the archaeologist Indiana Jones appeared on the scene to rescue his father Henry Walton Jones, Senior and Marcus Brody from Vogel, who had taken them hostage inside his tank, the truck soldier along with his companions were called upon by their colonel to help him kill Indiana. After his three comrades were felled by a single bullet from Jones, the soldier jumped onto the tank with a knife. However, Jones managed to hit and throw him aside, disarming the Nazi in the process. At that moment, "
d4b4bce946ac,Rorge,Game of Thrones,"Death: 301 ACNear the Mountains of the Moon, the Vale of Arryn | Appearances: 5 episodes | First: ""Fire and Blood"" | Last: ""Mockingbird"" | DeathEp: ""Mockingbird"" | Actor: Unidentified Andy Beckwith","Seeing their leader killed, Gendry and many of the other recruits join the fight. After granting a mortally wounded peasant a merciful death, The Hound is suddenly ambushed from behind by Biter and bitten. The Hound overpowers Biter and kills him by snapping his neck.","Rorge was a criminal, forcibly recruited into the Night's Watch. Biography Background Rorge is a criminal, forcibly recruited, along with Jaqen H'ghar and Biter, into the Night's Watch by Yoren during his visit to King's Landing. He was accompanying the rest of Yoren's new recruits northwards to the Wall before taken prisoner and inducted into the Lannister army. Game of Thrones: Season 1 When looking for fresh recruits for the Night's Watch, Yoren is given permission by Eddard Stark to go through the dungeons and take any criminals who would swear to take the black. He chooses murderer Rorge as a potential candidate, as well as two other criminals (Jaqen H'ghar and Biter) from the black cells, where the worst criminals are kept. Rorge is in the party led by Yoren that leaves King's Landing for the Wall, along with Hot Pie, Lommy Greenhands, Gendry, and Arya. Because Yoren is traveling so far with so few men, the worst three criminals are kept in a locked barred cell on the back of "
8ca28ec4f3d1,Algund,Lord of the Rings,birth: Late First Age ? | death: FA 489 ?,"When Túrin joined the group, Algund eventually recognized him as the son of Húrin.Unfinished Tales, Part One: The First Age, II: ""Narn i Chîn Húrin"" (The Tale of the Children of Húrin) After Túrin slew Forweg, the original leader of the group, it was Algund who supported him as their new captain, figuring that he would be a better leader and lead them to better fortunes.Unfinished Tales, Part One: The First Age, II: ""Narn i Chîn Húrin"" (The Tale of the Children of Húrin)The Children of Húrin, Narn i Chîn Húrin, The Tale of the Children of Húrin, VI: ""Túrin among the Outlaws""

Later, when the group captured Beleg, Androg argued that he should soon be killed for spying, but Algund advised to wait until Túrin returned.The Children of Húrin, Narn i Chîn Húrin, The Tale of the Children of Húrin","Algund was an Adan of the First Age and a member of the ""Gaurwaith"". Biography Algund was the oldest of an outlaw band and had been a man of Dor-lómin, living under Húrin when Húrin was Lord of Dor-lómin. After the Nírnaeth Arnoediad, he was forced to flee his homeland, traveling down the Vales of Anduin. Apparently destitute, he became part of a group of outlaws that raided others for their needs in Brethil and near the borders of Doriath. When Túrin joined the group, Algund eventually recognized him as the son of Húrin.Unfinished Tales, Part One: The First Age, II: ""Narn i Chîn Húrin"" (The Tale of the Children of Húrin) After Túrin slew Forweg, the original leader of the group, it was Algund who supported him as their new captain, figuring that he would be a better leader and lead them to better fortunes.Unfinished Tales, Part One: The First Age, II: ""Narn i Chîn Húrin"" (The Tale of the Children of Húrin)The Children of Húrin, Narn i Chîn Húrin, The Tale of the Children of Húrin,"
1ddd69e597a2,Francis Drake,Pirates of the Caribbean,"gender: Male | born: c. 1540Tavistock, Devon, England | died: January 27, 1596Portobelo, Colón, Panama","Thousands of Spaniards drowned and even those who reached land were often killed by English soldiers and settlers. Death
Following the defeat of the Armada, Queen Elizabeth sent Drake to Spain as the leader of the ""English Armada."" Tasked with supporting an uprising in Portugal and establishing a base in the Azores, the endeavor collapsed when the English failed to take Lisbon and many of their men fell ill with disease. On January 27, 1596, while anchored near Porto Bello, Panama, Drake died of dysentery at the age of 56.","Sir Francis Drake (c. 1540 – 27 January 1596) was an English captain, privateer, navigator, slave trader, explorer, and politician of the Elizabethan era. Drake was the first Englishman who circumnavigated the world, constantly harassing Spanish ships and ports at the same time. His exploits were legendary, making him a hero to the English but a pirate to the Spaniards to whom he was known as El Draque. Biography Early life Francis Drake, eldest of twelve children, was born in Crowndale, near Taverstock, in about 1540. His father, Edmund Drake (1518–1585), was a passionate supporter of Martin Luther and during the Prayer Book Rebellion of 1548, he was forced to flee with his family to Chatham in Kent. Drake was apprenticed to a captain trading between the Thames River and the Channel ports. In 1563 he joined his cousin, John Hawkins, on a voyage to Africa. The two men started capturing people in Sierra Leone and selling them as slaves to Spanish settlers in the Caribbean. As it was i"
422a659369b5,Barbra Pryce,Alien vs Predator,status: Presumed dead as of 2198 | species: Human | gender: Female | actor: Lucy Newman-Williams,,"Barbra Pryce was a senior Weyland-Yutani Corporation official. As of 2198, Pryce was the Company's recently appointed Director of Planetary Operations for, and by extension the de facto colonial governor of, Lethe. Prior to the outbreak occurring that year, Pryce primarily operated out of the local W-Y headquarters located in the Pharos Spire dominating the skyline of the planetary capital of Jackson's Landing, where her living quarters were also to be found. Appearances Trivia Director Pryce had Vermillion Level security clearance. This appears to be a direct call-out to the Warhammer 40K universe.Aliens: Dark Descent, Redemption mission, Barbra Pryce Log datapad. Vermilion Level (Short Story) - Short story by Dan Abnett where Vermillion-Level message/command priority and security clearance was first introduced. References Category:Aliens: Dark Descent characters Category:Business owners and executives Category:Humans Category:Weyland-Yutani employees Category:Antagonists"
557fae1df2d9,Grill,Marvel Cinematic Universe,species: Human | gender: Male | DOD: 2091 | actor: Pruitt Taylor Vince | status: Deceased,"Before it could be done, however, Holt was killed by Tess, enabling Grill to come out safely. Grill always suspected that Virgil had been stealing from him and following his death, he thought that Tess and the S.H.I.E.L.D. Grill kept the handgun, and used it to threaten Flint when he started to attack him with his newly acquired powers, but Flint then unintentionally killed him.","Grill was the gruff and unforgiving taskmaster of the Salvage Yard of the Lighthouse, and one of the humans living on the Lighthouse in 2091. Having taken on new recruits, Grill immediately began to suspect something was wrong, until he discovered that Phil Coulson and the others he had taken on were fugitives from Kasius, claiming to have come from the past to save Earth. Grill prepared to hand the group over to the Kree, only for Flint, the newly transformed Inhuman, to use his new abilities to kill Grill before he could betray them. Biography Ruling the Salvage Working for the Kree Grill was the manager of the Salvage, an industrial area of the Lighthouse, and was keen on enforcing harsh rules on his workers. As such, he did not hesitate to fire Holt without paying him when the latter was found guilty of insubordination. Arrival of Strangers Grill met Phil Coulson as Tess was taking him to Virgil's room. Although Coulson claimed that he was merely passing through, Grill sensed "
