char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
272debb794cf,Dolores Abernathy,Westworld,"status: Dolores Prime / Christina- Active ""Charlotte Hale"" - Destroyed ""Sato"" - Inactive ""Martin"" - Inactive ""Lawrence"" - Unknown | species: Host | actor: Evan Rachel Wood (Prime, Christina and Connells copy) Tessa Thompson (Prime and Hale copy) Hiroyuki Sanada (Sato copy) Tommy Flanagan (Connells copy) Clifton Collins Jr. (Lawrence copy) | seasons: 1, 2, 34 (Hale copy and Christina) | death: ""Crisis Theory"" | gender: Female Male (Sato, Martin and Lawrence copies)","The Maze 
Dolores Abernathy/The Original|The Original
Dolores Abernathy/Chestnut|Chestnut
Dolores Abernathy/The Stray|The Stray
Dolores Abernathy/Dissonance Theory|Dissonance Theory
Dolores Abernathy/Contrapasso|Contrapasso
Dolores Abernathy/Trompe L'Oeil|Trompe L'Oeil
Dolores Abernathy/Trace Decay|Trace Decay
Dolores Abernathy/The Well-Tempered Clavier|The Well-Tempered Clavier
Dolores Abernathy/The Bicameral Mind|The Bicameral Mind

  The Door 
Dolores Abernathy/Journey Into Night|Journey Into Night
Dolores Abernathy/Reunion|Reunion
Dolores Abernathy/Virtù e Fortuna|Virtù e Fortuna
Dolores Abernathy/Akane No Mai|Akane No Mai
Dolores Abernathy/Phase Space|Phase Space
Dolores Abernathy/Les Écorchés|Les Écorchés
Dolores Abernathy/Vanishing Point|Vanishing Point
Dolores Abernathy/The Passeng","Dolores Abernathy, (aka Wyatt the Deathbringer, Christina/The Storyteller) was a host in the Westworld park. She was the very first host ever created""Crisis Theory"" and the first to achieve self-awareness in the park. She played the part of the gentle, generous and beautiful rancher's daughter who then led Wyatt's gang against the Westworld staff and human guests. After leaving the park intent on revenge on humanity, she undergoes a change of heart on finding them enslaved, starting a revolution to free them, sacrificing herself in the process. She is resurrected via a fragmented version of herself within a Pearl, 'Christina, who' the Hale version of Dolores is using as an A.I. to run her human enslaving parks. 'Christina' gradually becomes conscious of the fake world around her and the memories of Dolores re-asserting themselves. Restored to herself, and uploaded to the Sublime, Dolores plans one final test to see if both hosts and humans can be saved from their self-destructiv"
e885d49e9644,Prima (WFC Trilogy),Transformers,species: Cybertronian | gender: Male | status: Offline (Presumably),,Prima is a Thirteen Prime and he was mentioned by Ironhide in the War For Cybertron Trilogy Cartoon however he did not make a appearance and he is presumed dead. Category:Male Transformers Category:Males Category:Primes Category:Matrix bearers Category:Thirteen original Transformers Category:Thirteen Category:Cybertronian Category:Stub
b2ea6175c8a5,Johnny Soprano,The Sopranos,"gender: Male | status: Deceased | portrayed by: Joseph Siravo (''The Sopranos'')Jon Bernthal () | episode: 6 | dod: October 1986 (aged 62), Newark, New Jersey","Johnny was well liked by his crew, until his death in late 1986. Tony would tell rapper, Massive Genius, years past Johnny's death, that the money earned from this enterprise ""bought his (Tony's) house down the Jersey Shore."" Rabkin was a trusted confidant, and advisor to Johnny Boy, although was not a full-fledged member of his crew, due to his being Jewish. Johnny was present when Harold McBrayer shot at Dickie Moltisanti from a moving car in retaliation for the murder of Cousin Cyril and was forced to duck for cover when Buddha was killed.","Giovanni Francis ""Johnny Boy"" Soprano was a high profile Capo of the DiMeo crime family. He was the father of Tony Soprano, who would later become boss of the family. Biography Johnny was married to Livia Pollio and they had three children: Janice, Tony and Barbara. Johnny worked closely with his older brother Junior as partners in crime during the 60's and 70's, and they both went on to become high ranking members in the same crime syndicate with Johnny becoming one of the top captains. Johnny was well liked by his crew, until his death in late 1986. Johnny took Tony under his wing and brought him up in the family as a part of his crew. Johnny made many trips with Paulie Gualtieri to Florida, where he had a stake in a dog track. During Paulie's first trip there with Johnny, they were passing through Georgia in a 1959 Cadillac Eldorado Biarritz and were pulled over by a Georgia State Patrol trooper. Paulie, who was in his 20s at the time and had never been outside of New Jersey, wa"
c0b4ad38b3f4,"""Big Daddy"" King",Grey's Anatomy,status: Deceased | seasons: '''PP:''' 2,"Relationships
Romantic
He was married to Augusta King until his death. King

Category:Characters
Category:PP Characters
Category:PP S2 Characters
Category:Deceased Characters
Category:Patients
Category:Patients (Oncology)","""Big Daddy"" King was the father of Charlotte King. History ""Big Daddy"" had been diagnosed with lung cancer. The doctors anticipated he would only live six more months, but he lived another two years. When the time came that he was dying and someone needed to turn off the machines, Charlotte flew down to her parents' house to do so, as neither of her brothers could do it. After a stretch of time sitting with him and debating it, Charlotte went to turn off the machine, but found she couldn't do it. After she struggled for a while, Cooper took over and turned off the machine, allowing ""Big Daddy"" to die. She gave him a kiss on his forehead to say goodbye. Relationships Romantic He was married to Augusta King until his death. Familial He had three kids: Duke, Landry, and Charlotte. According to his daughter, he was cruel to everyone but her. He loved her being a doctor and not just getting married and having babies. Notes and Trivia He didn't believe in tears, so she said cancer was hi"
c48786994391,Butchie,The Wire,"actor: S. Robert Morgan | seasons: 2, 3, 4, 5 | death: Shot by Chris Partlow","Biography
Season 2
In 2003, Butchie is first seen supplying Corrections Officer Tilghman with the narcotics he sells inside the prison, and later negotiating with Stringer Bell over supplying Tilghman with the poisoned drugs (""hot shots"") that killed several prisoners. Sensing Butchie's resolve not to give up Omar, Chris eventually kills him with a bullet to the head. References

Category:Characters
Category:Omar's crew
Category:Recurring Characters
Category:Season 2 Characters
Category:Season 3 Characters
Category:Season 4 Characters
Category:Season 5 Characters
Category:Deceased
Category:Article stubs
Category:Killed by Christopher Partlow
Category:Murderers
Category:Gangsters","""Mostly Blind Butchie"" is Omar Little's banker and advisor. He runs a West Side Baltimore bar. Biography Season 2 In 2003, Butchie is first seen supplying Corrections Officer Tilghman with the narcotics he sells inside the prison, and later negotiating with Stringer Bell over supplying Tilghman with the poisoned drugs (""hot shots"") that killed several prisoners. Later in the season it became apparent that he was a connection to Omar, as Proposition Joe arranged a face-to-face meeting between Omar and Stringer by talking to him. Season 3 In 2004, his connection to Omar was more apparent, as several scenes showed Omar getting advice from Butchie. Butchie helps Omar find Officer Dozerman's stolen gun. He also returns it to Detective Moreland for Omar. Butchie later provides Omar with Avon Barksdale's hideout location. Butchie had known the information all along but hoped to protect Omar by withholding it. In the end Avon is arrested before Omar can use Butchie's tip. Season 4 In 2006, "
a11d14752759,Louis Morales (TV Series),The Walking Dead,"actor: Noah Lomax | gender: Male | status: Dead | first: ""Tell It to the Frogs"" | last: ""Wildfire""","Season 8
""Monsters""
After encountering Rick Grimes again, Morales states that his family never made it to Birmingham, and Eliza, Miranda, and Louis all died. Death
Killed By
Unknown Cause
It's mentioned that Morales' whole family was killed. It's not known how Louis died.","Louis Morales is a survivor of the outbreak in AMC's The Walking Dead. During the initial outbreak, he, his father, his mother, and his sister escaped from Atlanta. They came across a camp of survivors and joined their group. After the camp was overrun, the Morales family left for Birmingham, Alabama, and parted ways with their companions. Pre-Apocalypse Atlanta, Georgia, United States Nothing is known about Louis's life prior to or as the outbreak began, except that he had a mother named Miranda, a father only known as Morales, and a sister named Eliza. Post-Apocalypse Season 1 ""Tell It to the Frogs"" Louis plays around with his sister Eliza. At the camp with his sister and mother, he awaits his father's return from doing a supply run in Atlanta with other survivors. When he returns, he, Eliza, and his mother Miranda all embrace. ""Vatos"" While enjoying the fish feast with his family and the other survivors, walkers attack the camp, prompting Louis to flee to his parents and the RV w"
5b8019d85c25,Sidney,Mission: Impossible,species: Human | gender: Male | status: Deceased,"He managed to borrow a firearm from a gunnery sergeant, before being shot and killed by a corrupt Secret Service agent who was secretly loyal to The Entity. Appearances
Mission: Impossible – The Final Reckoning 

References

Category:Male Characters
Category:Mission: Impossible – The Final Reckoning characters
Category:Deceased Characters","General Sidney was a high-ranking general who served as the Chairman of the Joint Chiefs of Staff dhring the administration of Erika Sloane.Mission: Impossible: Dead Reckoning - Part Two Has Added Nick Offerman Biography Sidney first appeared at Mount Weather military base, along with President Erika Sloane and other members of her administration. He managed to borrow a firearm from a gunnery sergeant, before being shot and killed by a corrupt Secret Service agent who was secretly loyal to The Entity. Appearances Mission: Impossible – The Final Reckoning References Category:Male Characters Category:Mission: Impossible – The Final Reckoning characters Category:Deceased Characters"
f9b56d08e4cb,Grace Young,Ozark,species: Human | gender: Female | status: Deceased,"As a result of Mason refusing to preach on the water in ""The Toll"", she is murdered by the Snell's and her son Zeke is cut out of her belly. Category:Characters
Category:Deceased","is a supporting character in the series, Ozark. She is portrayed by Bethany Anne Lind. About Grace is Mason's wife and mother to Zeke Young. Although Grace is married to Mason, who is a pastor, it is hinted at that she does not believe in god. It is possible that Grace knew, and was friendly with the Snell's her whole life as Jacob referred to her as 'Gracie June'. As a result of Mason refusing to preach on the water in ""The Toll"", she is murdered by the Snell's and her son Zeke is cut out of her belly. Category:Characters Category:Deceased"
d13043cff8ec,Francine,Stranger Things,status: Deceased | born: 1960 | died: 1978 | gender: Female,She was the the first test subject to be revealed to be deceased.,"Francine, also known as Six, is the central character in Stranger Things: SIX, a four-issue comic miniseries. She was a Hawkins Lab test subject with precognitive abilities.""New Stranger Things prequel comic will introduce one of Eleven's fellow test subjects — exclusive"" Entertainment Weekly. February 20, 2019. History Francine was born in 1960 and grew up in Illinois with an abusive father and a submissive mother. 1970 One evening, while Francine and her mother were heading home to make dinner, Francine suddenly has a premonition and screams for the car to stop. At first, there's nothing, but before her mother can scold her, a tree crashes right in front of the car, saving them both. At some point, her father grew aware of her abilities and began using them to attempt to win the Illinois state lottery. 1974 On the night of April 7, 1974, Francine's father watches the television eagerly as they announce the winning lottery numbers. The number he had was off by one numbe"
d416d93262ce,Fang,The Boys,species: Supe | gender: Female | status: Deceased | cause of death: Killed by Homelander,"During a campaign to kill their parents, Fang throws a TV monitor into a hot tub as part of Aqua Agua's suicide mission on his parents, watches Mo-Slo kill his dad where she tries to answer Kingdom's question, and kills her dad outside a store by biting his neck. Fang was among those killed by Homelander. Gallery 
Photos

 Videos 

 References 

Category:Supes
Category:Female Characters
Category:The Boys Presents: Diabolical Characters
fr:Canine
Category:Deceased
Category:Supes victims
Category:Supes with Animal Body Parts","is a character in the animated anthology series, The Boys Presents: Diabolical. She appears in the episode, ""An Animated Short Where Pissed-Off Supes Kill Their Parents"". The Boys Presents: Diabolical Fang resided at the Red River Assisted Living for the Gifted Child. She was first seen in ""An Animated Short Where Pissed-Off Supes Kill Their Parents"" where she tries to bite into an apple and bumps into Kingdom. During a campaign to kill their parents, Fang throws a TV monitor into a hot tub as part of Aqua Agua's suicide mission on his parents, watches Mo-Slo kill his dad where she tries to answer Kingdom's question, and kills her dad outside a store by biting his neck. Fang was among those killed by Homelander. Powers and Abilities Powers Sharp fangs: She has a set of large razor sharp teeth that are strong and powerful enough to cut through almost any material or solid matter. Weakness Due to her razor sharp teeth, Fang can't speak normally. Gallery Photos Videos R"
e89321301ac4,Ralph Becker,Prison Break,played by: Raphael Sbarge | gender: Male | death: 2005,He later strangled Stuart Tuxhorn to death on General Jonathan Krantz's orders. He's finally killed by C-Note sent by Kellerman to help the brothers. Ralph is the only person who died in Krantz's penthouse along with another Company operative.,"Ralph Becker was a Company operative and the personal bodyguard and hitman of the General. When T-Bag was holding Rita Morgan and her daughter hostage, Becker, posing as a bible salesman, asked to be let in. T-Bag immediately distrusted him and tied him up. Becker and Rita begged T-Bag not to kill him, and T-Bag was convinced after Becker repeated a passage from the bible. After telling Rita and her daughter to run, T-Bag let him free, only to be knocked unconscious and taken to The Company. He later strangled Stuart Tuxhorn to death on General Jonathan Krantz's orders. And tasked to track Scofield and Burrows when they try to deliver Scylla to Kellerman. He's finally killed by C-Note sent by Kellerman to help the brothers. thumb|left|250px|Ralph Becker is posing himself as bible salesman Biography Season 4 Appearances Trivia Despite not trusting Ralph in the beginning, T-Bag and Ralph became allies after T-Bag was captured by Ralph. Ralph is the only person who died in Krantz's pen"
3f8bd1b6f6d9,Sue,Fast & Furious,gender: Male | actor: Martyn Ford | status: Deceased | DOD: Spring 2020,"However, Letty Ortiz killed Sue by throwing a car into him with a magnet and crushing him. Relationships

Allies
Otto † - Boss
Cipher 

Enemies
Jakob Toretto † - Attempted Victim
Dominic Toretto's Crew
Dominic Toretto
Letty Ortiz - Killer
Mia Toretto
Han Seoul-Oh
Roman Pearce
Tej Parker
Ramsey
Elle Lue

Gallery

Category:Characters
Category:F9 Characters
Category:Antagonists
Category:Deceased","Sue was the right hand-man and primary enforcer for Otto who also temporarily allied with Jakob Toretto in the retrieval of Project Aries. Biography Lieutenant Sue was Otto's right-hand man and stuck by his side in all of Otto's ventures. He stood alongside Otto at the party at Hatfield House and assisted in detaining Dom so Interpol could arrest him. Later, Sue helped liberate Jakob Toretto from Dominic Toretto's Crew at their bunker and captured Elle Lue as she was the key to launch Project Aries. While traveling in an armed motorcade through Tbilisi, he observed the satellite's launch to commence Project Aries and, under Otto's orders, attempted to kill Jakob after Otto turned on him in favor for Cipher. Atop The Armadillo, Sue and Jakob fought, during which Sue broke through a street sign unscathed. However, Letty Ortiz killed Sue by throwing a car into him with a magnet and crushing him. Abilities Peak Human Condition: As a member of Otto's private army, Sue was in peak phys"
58a03e1a5835,Barney Thomason,Peaky Blinders,born: c. 1895 | died: 1929 | status: Deceased,"However, he was killed with a silenced pistol at point-blank range seconds before taking the shot.","Barney Thomason was a WWI comrade and old friend of Thomas Shelby's . He was admitted to a mental asylum shortly after the war after committing an unknown crime, presumably due to his severe shell-shock and was certified insane. He served as a sniper in WWI, trained by the Royal Marines. He gained a reputation of being a very skilled marksman, and according to Thomas, never missed a target. Prone to manic episodes and hearing voices, Barney was only able to be calmed down by Thomas, for whom Barney had deep respect as Thomas was his superior in the War. Barney was key in the assassination attempt on Oswald Mosley at a rally at Bingley Hall, tasked with sniping him on stage from a lighting control room. However, he was killed with a silenced pistol at point-blank range seconds before taking the shot. His killer remains unknown. Category:British Army Category:Secondary Characters Category:Series 5 Characters Category:Characters"
048f80d753cb,Rama Kandra,The Matrix,gender: Male | species: Program | status: Deleted | appearances: ''The Matrix Reloaded''''The Matrix Revolutions'',,"Rama Kandra is a Program in the Matrix first appearing at the Le Vrai restaurant. Biography Rama Kandra and his wife Kamala were programs in the Matrix. They were fully aware of their status and apparently spent many years content with their role in the Matrix. However, after many years watching the ""families"" of the matrix, Rama and Kamala realized they too wanted a child of their own to raise and love. So they created their Exile daughter Sati . After simply glimpsing Neo at the Le Vrai, the two meet again at Mobil Avenue where Neo was surprised to hear Rama speak of love for her daughter - an emotion Neo believed was a uniquely human emotion. Rama then stated that it was not the word that meant anything but that it was only a placeholder for how he feels about his daughter. It is also revealed to Neo that he made a deal with The Merovingian so Sati could be given safe passage to live freely in the Matrix. Enter the Matrix In exchange for The Merovingian giving Sati safe passage t"
467ee670b9ae,Quill,Alien vs Predator,status: Deceased | species: Human | gender: Non&ndash;binary,"Appearances
Alien 3: The Unproduced First-Draft Screenplay (novel)

Category:Deceased
Category:Humans
Category:Non-canon articles
Category:Scientists
Category:William Gibson's Alien 3 characters",Quill was a scientist working aboard Anchorpoint Station in 2179. Appearances Alien 3: The Unproduced First-Draft Screenplay (novel) Category:Deceased Category:Humans Category:Non-canon articles Category:Scientists Category:William Gibson's Alien 3 characters
926d8409e99f,Cooper (United States Army),Marvel Cinematic Universe,"species: Human | gender: Male | DOD: April 17, 2027 | actor: Pete Burris | status: Deceased","Relationships

Allies

United States Army
Thaddeus Ross

Enemies
Samuel Sterns/Leader - Prisoner, Enthraller, and Killer

 Gallery 

References

Category:Characters
Category:Captain America: Brave New World Characters
Category:Humans
Category:Males
Category:Black Hair
Category:Bald Hair
Category:Brown Eyes
Category:United States Army Officers
Category:Camp Echo One Staff
Category:Deceased Characters
Category:Characters Killed by Leader
Category:Brainwashed Characters","Warden Cooper was a United States Army warden stationed at Camp Echo One. Biography President Thaddeus Ross called Cooper as he was stationed at Camp Echo One, and asked if Leader was secured. Cooper confirmed he was, and Ross thanked Cooper as he hung up, before Cooper thanked Ross back. Cooper later called Ross, and warned him he had moved the prisoner and a precaution, only to be interrupted when he was shot by Leader. Facilities Camp Echo One: Cooper was stationed at Camp Echo One where he watched over Samuel Sterns. Relationships Allies United States Army Thaddeus Ross Enemies Samuel Sterns/Leader - Prisoner, Enthraller, and Killer Gallery References Category:Characters Category:Captain America: Brave New World Characters Category:Humans Category:Males Category:Black Hair Category:Bald Hair Category:Brown Eyes Category:United States Army Officers Category:Camp Echo One Staff Category:Deceased Characters Category:Characters Killed by Leader Category:Brainwashed Charact"
bdfed79e3299,Jason Sin,James Bond 007,"status: Deceased, electrocuted","""I have cast myself in the role of death ... The mechanism is in some respects a slightly clumsy one but I could think of no other way to marry the unpredictability of death with its inescapable certainty.""
― Sin Jai-Seong. Sin's family and an undetermined number of South Korean refugees were subsequently killed in the No Gun Ri massacre of 26–29th July 1950, by U.S.","""I have cast myself in the role of death ... The mechanism is in some respects a slightly clumsy one but I could think of no other way to marry the unpredictability of death with its inescapable certainty."" ― Sin Jai-Seong. Sin Jai-Seong, inverted and Westernized to Jason Sin, was a fictional wealthy South korean (now American) businessman, founder of the Blue Diamond recruitment and construction firm, and secretly an operative of SMERSH. The character served as the main antagonist in Anthony Horowitz's 2015 James Bond continuation novel Trigger Mortis. Biography Upbringing Born into a wealthy Korean family, Sin Jai-Seong was the eldest of three children and the son of a Confucian scholar and senior local government official. His paternal grandmother had attended upon the Empress Myeongseong during the Chosŏn imperial dynasty (1392–1910). The young Sin had been sent to a first-class liberal arts college and then to Seoul National University, where he studied business and law, and was"
eb039070203f,InGen Worker (Isla Sorna Aviary),Jurassic Park,species: Human | status: Deceased | gender: Unknown | died: 2001 or before | appearances: ''Jurassic Park III'' (skull only),"Category:Unseen Characters
Category:Jurassic Park III characters
Category:Deceased characters
Category:Dinosaur victims
Category:Pteranodon Victims
Category:Off-screen deaths
Category:Minor Characters
Category:Characters",Category:Unseen Characters Category:Jurassic Park III characters Category:Deceased characters Category:Dinosaur victims Category:Pteranodon Victims Category:Off-screen deaths Category:Minor Characters Category:Characters
413738ec0a83,Black Mask,DC Extended Universe,species: Human | gender: Male | status: Deceased | actor: Ewan McGregor | DOD: 2020,"Sionis planned to get the Bertinelli diamond to get a lot of money, but when Cassandra Cain stole the diamond, he threatened Harley Quinn and several criminals to get Cain, after several failures, Sionis took matters into his own hands and tried to kill Cain to obtain the diamond, however, he was killed by a grenade from Quinn and Cain. Zsasz suggested they go ""blow off a little steam"" by torturing her to death. Assassin after assassin went after the pair, only to be killed and countered at every turn.","Roman Beauvais Sionis was a nightclub owner in Gotham City, who ran criminal activities under the alias Black Mask. During his time as a mobster, Sionis befriended Victor Zsasz, saved Dinah Lance from the streets, and formed a rivalry with the Joker. Sionis planned to get the Bertinelli diamond to get a lot of money, but when Cassandra Cain stole the diamond, he threatened Harley Quinn and several criminals to get Cain, after several failures, Sionis took matters into his own hands and tried to kill Cain to obtain the diamond, however, he was killed by a grenade from Quinn and Cain. Biography Early Life Roman Sionis came from the wealthy Sionis family, whose name is plastered on ""about half the schools and hospitals in Gotham."" While Roman himself claimed that he wasn't born into privilege and had to work for everything he has, the fact that he was cut off by his family due to excessive spending and poor business sense says that Roman is likely not the most unbiased narrator of his o"
982377130daf,Lucy Gray Baird,The Hunger Games,gender: Female,"Covey Genocide
Prior to the events of The Ballad of Songbirds and Snakes, Peacekeepers had rounded up the Covey and killed many of them. Lucy Gray's older siblings were killed as well, leaving Lucy Gray, some other members of the Covey, and her youngest cousin, Maude Ivory, the only survivors. After the man died of the black lung, the Covey made their living doing musical performances.","Lucy Gray Baird was a female tribute from District 12, a Capitol favorite, and the eventual victor of the 10th Hunger Games. Her mentor was Coriolanus Snow, a top-performing student at the Academy who developed feelings for her along the way.The Ballad of Songbirds and Snakes, Chapter 1 Biography Early life As members of a nomadic group known as the Covey, Lucy Gray and her mother, father, oldest sibling, and middle sibling made their living in Panem as traveling musicians amidst the Dark Days. It is unknown which territories their people originated from. Covey Genocide Prior to the events of The Ballad of Songbirds and Snakes, Peacekeepers had rounded up the Covey and killed many of them. This included Lucy Gray's immediate family members, her father getting ""shot dead"" for trying to fight capture and her mother getting her ""head broken"" for trying to keep the family together. Lucy Gray's older siblings were killed as well, leaving Lucy Gray, some other members of the Covey, and her"
0275ad35b047,Tom Friendly,Lost,"Death: 21 December 2004 | DeathEp: ""Through the Looking Glass"" | Actor: M.C. Gainey","Tom headed the attack on the survivors before he surrendered to and was executed by Sawyer on December 21, 2004, in retaliation for shooting the latter (and kidnapping Walt) a month earlier. He quoted Alvar Hanso, saying: ""You know, somebody a whole lot smarter than anybody here once said 'Since the dawn of our species, man's been blessed with curiosity"", and asked Jack if he knows the other one about curiosity, referring to the statement ""curiosity killed the cat."" 

When Jack accused Tom of not having any real strength, instead, having to rely on spies like Ethan to infiltrate the survivors' camp and learn their names, Tom called that an ""interesting theory"". He surmised Michael's death wish was because he had revealed to Walt that he murdered Ana Lucia and Libby to save Walt.","""Tom"" redirects here. For other uses of ""Tom"" or ""Thomas"" see Tom (disambiguation). Tom Friendly was a major antagonist in Lost, serving as the final antagonist of Season 1, the secondary antagonist of Season 2, a major antagonist/anti-hero in Season 3 and a flashback character in Season 4. He was a member of the Others who was loyal to Ben. In the Flight 815 survivors' first encounters with the Others, he acted as a menacing spokesperson and appeared as their ""leader"". He also wore a fake beard during his early encounters with the survivors, as a part of the Others' facade. While in captivity, Ben (as Henry Gale) said that Tom was ""no one"" compared to the real leader, although it is unclear whether Ben was referring to himself or Jacob. While not technically in charge of the Others, Tom did have some authority, as shown in his conversation with Ethan , in his dealings with Alex and Pickett , and with the party that captured Hurley, Jack, Kate, and Sawyer. Tom was one of few Other"
5083078d73e8,Calvin Reidy,Supernatural,status: Deceased | first: ''Folsom Prison Blues'' | last: ''Jus In Bello'' | actor: Kurt Evans,"After the death of his superior, Steven Groves, he tried to alert Bill, the helicopter pilot, but no one responded. He was killed by the demon responsible of the murders little after. Category:Humans
Category:FBI Agents
Category:Law Enforcement
Category:Deceased
Category:Recurring Characters
Category:Characters whose actor played more than one character
Category:Season 2 characters
Category:Season 3 characters
Category:Articles without quotes","Calvin Reidy was the partner of special agent Victor Henriksen. Season 2 He appears with agent Henriksen at the Green River County Detention Center to question Dean. He told him that Henriksen had not taken the fact that he had escaped him for the first time. Later, Sam and Dean have escaped again and gone to a cemetery but, misled by the Winchesters' lawyer, Mara Daniels, Reidy and the other agents present can only find that the Winchester brothers have escaped them again. Season 3 He and Henriksen went to arrest Sam and Dean in Monument, Colorado, and he escorted the Winchesters to the cell with two deputies. After the death of his superior, Steven Groves, he tried to alert Bill, the helicopter pilot, but no one responded. He came out of the building and found that Bill and the deputies were all dead, their throats slit. He was killed by the demon responsible of the murders little after. Appearances Season 2 Folsom Prison Blues Season 3 Jus In Bello Trivia Actor Kurt Evans also p"
a78e3fa0c2fb,Chadara,Spartacus,first: S2E02: A Place In This World | last: S2E06: Chosen Path | status: Deceased (Killed by Mira) | actor: Bonnie Sveen,"frame|Mira kills Chadara. Chadara learns of Rhaskos' death in the arena and appears slightly upset, but only because she lost a ""protector"". Although Mira says she only intended to wound, Chadara dies of her injuries shortly after as Nasir holds her hand.","Chadara is one of the many slaves that Spartacus and his men have freed. She is unsure of her place among the freed men and women, and attempts to secure a higher position and protection, by using her body. Appearance Slender, with long blonde hair and a fair face, Chadara is considered beautiful and alluring, by anyone's standards. She relies on her beauty to attain both position and protection. Personality A body slave like Nasir, she was probably also regarded with respect despite her lack of freedom. But once she is liberated, she appears to slip, into her new life easily and initially embraces it better than Nasir. But her actions intimate her anxiety towards her place among the rebels. Ambitious, she attempts to obtain the respect of her old position, by bedding other gladiators of note, within the rebellion, including Rhaskos and Donar. The latter declined to continue her ""bargain"", which upset Chadara as she had believed that, it was the only way to secure protection and sta"
7ea8545330bc,Jose Galindo,Sons of Anarchy,gender: Male | status: Deceased | portrayed by: Unknown,"Murders committed 

 Luisa Espina's unnamed mother - Hacked to pieces (Before the events of Mayans MC) (Ordered, carried out by Devante Cano)
 Luisa Espina's father Pedro - Hacked to pieces (Before the events of Mayans MC) (Ordered, carried out by Devante Cano)
 Luisa Espina's brother - Hacked to pieces (Before the events of Mayans MC) (Ordered, carried out by Devante Cano)
 El Banquero's uncle - Murdered (Before the events of Mayans MC) (Possibly directly, may have been ordered)

Trivia
Jose owned a custom gold-plated Colt 1911 pistol, which Miguel used to kill Paco in The Orneriness Of Kings. Mentioned in

Category:Characters
Category:Galindo Cartel
Category:Mentioned only characters
Category:Deceased
Category:Uncredited Characters","Jose Galindo was the leader of the Galindo Cartel on the FX original series Sons of Anarchy. Personality Not much is known about Jose Galindo, however, being the cartel leader he is, he's expected be cold-hearted, ruthless and ambitious. ATF Grad Nicholas calls him a ""spunky little psychopath"". Marcus Alvarez and his cousin Obispo Losa, however, have a much different opinion of him. Despite the evident malice that is to be expected of a criminal like him, Alvarez claims Jose Galindo understands ""the pride of men"", something Losa agrees with, showing that he may have some decency left in him. Their respect for the man runs deep enough that Alvarez promised to look after his son Miguel. As stated by Adelita as her family was slaughtered on Jose's orders, it can be seen that he was extremely brutal at times. Biography Background Galindo founded the Galindo Cartel in Sonora, Mexico. He recruited Romeo Parada, an ex-military commando, to head up the Cartel’s strategic enforcement unit. "
30e13f24d337,Thichis Kuras,Star Wars,species: Human | gender: Male,,"Thichis Kuras was a Moff in the Galactic Empire. A native of Kuat and a member of one of the planet's lesser noble families, Thichis Kuras was appointed a Moff by Emperor Palpatine as the Empire required an individual who could balance the various needs of the Imperial Military, the independent-minded Kuati nobility, and the increased industrial starship production and ordnance research. As anti-Imperial activity increased during his reign, Moff Kuras began to crack down hard on violators. He created and enforced new military protocols, enlarged the security force, and supported the anti-insurgency work of the Imperial Security Bureau and COMPNOR. Sources The Force Unleashed Campaign Guide Notes and references Category:Humans Category:Kuati Category:Males Category:Moffs of the Galactic Empire"
cc7641659084,Michael Karume,Harry Potter,born: 31 August 1982 or earlier | species: Human | gender: Male,,"Michael Karume was a Gryffindor student at Hogwarts School of Witchcraft and Wizardry in the 1990s. Biography He told Harry Potter that he could find lost Gobstones in bushes during the 1996–1997 school year. Etymology The name ""Michael"" comes from the Hebrew name מִיכָאֵל (Mikha'el) meaning ""who is like God?"". This is a rhetorical question, implying no person is like God. Behind the scenes This particular student was only featured in the PlayStation 2 version of and the Nintendo DS version of . Appearances Notes and references pl:Michael Karume fr:Michael Karume Category:British or Irish individuals Category:Brown-eyed individuals Category:Gryffindors Category:Males Category:Wizards"
516a9ba6f46d,Bauer,Indiana Jones,gender: Male,,"Bauer was a Nazi officer or agent. When Klaus Kerner stole a Sunstone among other artifacts from Sophia Hapgood's apartment in 1939, he contacted Bauer to notify Dr. Hans Ubermann about the good news. Appearances Indiana Jones and the Fate of Atlantis Category:Characters appearing in video games Category:Nazis"
afbdb6d9b3fc,Jacks,Game of Thrones,"Birth: In the North | Appearances: 2 episodes | First: ""The Old Gods and the New"" | Last: ""A Man Without Honor"" | Actor: Paul Caddell",,"Jacks is a guardsman sworn to House Stark fighting for King Robb Stark in the War of the Five Kings. Biography Game of Thrones: Season 2 He alerts Catelyn Stark to the recapture of Ser Jaime Lannister, clashing with her sworn sword Brienne over entering her tent unannounced. He then accompanies Catelyn as she confronts Lord Rickard Karstark and convinces him to await the return of King Robb Stark to give him justice for Jaime's murder of Torrhen Karstark. Jacks glares at the Kingslayer as he thanks Lady Catelyn for her intervention. Quotes Spoken by Jacks In the books In A Song of Ice and Fire, Jacks is a similar minor character. He is a member of the household guard at Winterfell. Jacks is one of the guards who accompany Eddard Stark to King's Landing. He and Varly escort Eddard when he visits the armorer Tobho Mott and discovers Gendry, one of Robert Baratheon's bastard. He is one of the few survivors of the massacre of the Stark household. He is later sent with Cleos Frey to th"
