char_id,name,franchise,infobox_fields,death_sentences,text_excerpt
5ed977fa8667,Kyker (DHARMA Initiative),Lost,,"He or she may have been killed along with other members of the DHARMA Initiative in the Purge, or may have left the island sometime between 1977 and The Purge.","Kyker was a DHARMA Initiative crew, and the director of the Arrow Orientation film. He or she may have been killed along with other members of the DHARMA Initiative in the Purge, or may have left the island sometime between 1977 and The Purge. On the Island 1977 Kyker was working as a director for the Arrow orientation film along with Dr. Pierre Chang, Jay, Bracken, Mike, Fern, Aaron, and the other crews. It's unknown if he or she was presented at the set. Trivia Kyker was named after the property master of the series, Rob Kyker. The Lost Encyclopedia stated that Kyker was the video assistant of the Arrow Orientation film, but actually he or she was the director, and the video assistant was either Jay or Aaron. Category:DHARMA Initiative Staff Category:Unseen Characters Category:Season 5 characters Category:Unknown Status Characters"
f492a1853740,Kathleen Thompson,Boardwalk Empire,Actor: Cheyenne Busch,"Relationships
Eli Thompson - Father
June Thompson - Mother
Nucky Thompson - Uncle (deceased)
Ethan Thompson - Grandfather (deceased)
Michael Thompson - Brother
Patrick Thompson - Brother
Brian Thompson - Brother
Dermott Thompson - Brother
Nora Thompson - Sister
Anne Thompson - Sister
Edith Thompson - Sister

Appearances

Category:Season 2
Category:Atlantic City
Category:Children
Category:Irish people","Kathleen Thompson is a supporting character in ""Battle of the Century"". She is the fourth daughter of Eli and June Thompson; she has seven siblings including Michael, Patrick, Anne and Brian. She is played by Cheyenne Busch. Season 2 She is seen at the funeral of her grandfather Ethan Thompson. (""Battle of the Century"") Season 3 She warmly welcomes her father Eli when he returns home after sixteen months in prison for election rigging. Relationships Eli Thompson - Father June Thompson - Mother Nucky Thompson - Uncle (deceased) Ethan Thompson - Grandfather (deceased) Michael Thompson - Brother Patrick Thompson - Brother Brian Thompson - Brother Dermott Thompson - Brother Nora Thompson - Sister Anne Thompson - Sister Edith Thompson - Sister Appearances Category:Season 2 Category:Atlantic City Category:Children Category:Irish people"
90f64760da87,Royce's Assistant,The Wire,actor: Tamieka Chavis | seasons: 4,,Royce's Assistant is a assistant to former Baltimore City Mayor Clarence Royce. Biography Season 4 She is having an extramarital affair with Clarence Royce. Detective Hauk walks in on her performing fellatio on the Mayor. Hauk ultimately remains silent and Royce buys his continued confidence with a promotion to Sergeant. Production Appearances *Uncredited appearance. Category:Characters Category:Season 4 Characters
1b944cc592ff,Thing (Fiction),Marvel Cinematic Universe,species: Human | gender: Male | status: Fictional,,"Benjamin J ""Ben"" Grimm is a fictional character known as Thing in The Fantastic Four Power Hour television cartoon. Biography To be added Equipment Vehicles Fantasticar: To be added Other Equipment Fantastic Four Uniforms: To be added Relationships Allies Fantastic Four - Teammates Johnny Storm/Human Torch Reed Richards/Mister Fantastic - Best Friend Sue Storm/Invisible Woman H.E.R.B.I.E. Harvey Elder/Mole Man - Former Enemy Enemies Super-Adaptive Android Dragon Man Super-Apes Ivan Kragoff/Red Ghost Peotor Miklho Igor Bentley Wittman/Wizard Phillip Masters/Pupper Master Esteban de Pablo/Diablo References Category:Characters Category:The Fantastic Four: First Steps Characters Category:Comic Characters Category:Humans Category:Males Category:No Hair Category:Brown Eyes Category:Fictional Characters"
1231e7ba8965,Jos E. Racen,Prison Break,,,Jos E. Racen is a man who worked for Fox River around 1939. It's possible that he was one of the founders of Fox River with A.L. Bowen. His name can be seen here at 7:32. Category:Fox River Staff Category:Prison Break - The Conspiracy characters Category:Unseen Characters Category:Characters
fa78570b270d,James Bond (From Russia with Love video game),James Bond 007,portrayed: Sean Connery,,"Commander James Bond CMG is a Senior Operational Officer of the Double-O Section, an ultra-covert Black Ops unit within the Secret Intelligence Service (SIS/MI6). As an agent of MI6, Bond holds cryptonym ""007"". The '00' prefix indicates his discretionary licence to kill in the performance of his duties. He was created and developed by the British author and former naval intelligence officer Ian Fleming. Biography From Russia with Love (video game) To be added Gallery Screenshots Promotional Behind the Scenes See also James Bond (Personality and Traits) From Russia with Love (video game) James Bond (Literary) James Bond (Sean Connery) James Bond (George Lazenby) James Bond (Roger Moore) James Bond (Timothy Dalton) James Bond (Pierce Brosnan) James Bond (Daniel Craig) James Bond (Toby Stephens) James Bond (Others) References Category:James Bond Characters Category:Game Characters Category:James Bonds Category:From Russia with Love (game) Characters Category:Bond Family Category:Ma"
37007cb9d98d,Arnold,Transformers,species: Human | gender: Male | first: As the Kospego Commands!,,"Arnold believes in legendary creatures and is easily intimidated, making him a perfect minion for a Decepticon. He also has a flair for the dramatic. History Arnold once thought the Kospego was a myth, but one day in the woods, he encountered Thunderhoof and mistook the Decepticon for the creature. Thunderhoof ordered Arnold and some others to gather the items he needed to build a space bridge. He and two other minions visited the scrapyard near Crown City to obtain the last components needed, but were unable to purchase a generator. Despite this failure, Arnold and the other followers completed the space bridge, only to be confronted by two more legendary creatures called, ""Sideswingo"" and ""Bumbeego."" The two newcomers announced that they had come to punish the Kospego, and Arnold and the others fled. They later returned to the woods, hoping to find Sideswingo and Bumbeego for guidance and wisdom as they crept into the woods. Out bird watching, Arnold and the group he was with were "
39bc93a7e518,Maria Leon,Avatar,species: Human | gender: Female | first: ''Avatar: Pandora Rising'',,"Maria Leon is one of the controllable commanders from RDA side in Avatar: Pandora Rising mobile game. Biography Maria Leon, RDA Archeologist, seeks one thing when she digs: forgotten truths. Believing that answers to current or future problems may lay within the past, Maria went to Pandora and began to search the moon's soil for answers to not only the mysteries of the Na'vi, but maybe some answers to help save the Earth as well.https://images.vfl.ru/ii/1601349239/c8be73b7/31775331.jpg References ru:Леон Category:Avatar: Pandora Rising Characters Category:Humans Category:RDA Staff Category:MiningOps Category:Class: Miner"
d1c20d1d896f,Latino Man,Sons of Anarchy,appearances: 1 episode (see below) | portrayed by: Carlos E. Campos,,"Latino Man is man of Hispanic origin on the FX original series Sons of Anarchy. Played by American actor Carlos E. Campos, Latino Man appears only on the episode in the series' seventh, and final, season. Biography =Season 7 Appearances Category:Characters Category:One-shot characters Category:Season 7 Characters Category:Alive"
6447ddfba799,Werewolf,Supernatural,status: Extant | actor: Various,"On another hand, Madison defensively killed a stalker when she felt that the man was becoming too invasive with respect to her privacy.Heart

Pure-blood Werewolves
Werewolves that are closer to the Alpha up to the fourth generation are referred to as Purebloods.Bitten Their human side retains more control over their animal side, and they can remember afterwards what happens during their transformation. Following her death, transformation patterns appeared to have shifted back to full moon only, as Sam and Dean were later surprised to be dealing with werewolves outside the full moon. Invulnerability - Werewolves cannot be killed by most conventional means and weapon.","Lycanthropes, mainly known as Werewolves, are a race of partially-human supernatural creatures, able to morph into a combination of human and wolf, that have been encountered by hunters such as Sam and Dean Winchester. It has been stated that werewolves and skinwalkers are cousins and that mice can be infected by werewolves as well. In the early stages it can sometimes be cured with a transfusion of live blood from the sire werewolf.Ladies Drink Free thumb|Werewolf biology as described in Bobby Singer's Guide to Hunting. Characteristics Werewolves are humanoid carnivores, the ultimate combination of wolves and humans. They feed on prey found nearby, which, due to the increase of urban areas, are mostly people. When they devour the flesh of a victim they leave a recognizable trace on the prey: they always eat the heart, although they do sometimes eat more of the body. The transformation only occurs after one bites a victim, the way werewolves continue the spread of lycanthropy. However"
c301477e9bb0,Vipsania Sickle,The Hunger Games,gender: Female,"After Lucy Gray Baird killed Treech with a snake mutt she'd hidden in her skirt, Vipsania was escorted away by Lepidus Malmsey of Capitol News. Its most prominent female members were his descendants, including the  of the emperor ; she was exiled with her son and died of starvation.","Vipsania Sickle was a female resident of the Capitol and a student of the Academy. She was one of 24 top-performing seniors at the Academy selected to be a mentor for the 10th Hunger Games. She was assigned the male tribute from District 7, Treech.The Ballad of Songbirds and Snakes, Chapter 7 Biography Coriolanus Snow, wanting a guitar for his tribute, Lucy Gray Baird, to use for a performance at her interview, asked his classmates if they could lend one. The best result he got was a ""maybe"" from Vipsania. Coriolanus feared a trap, as Vipsania had inherited her aunt Agrippina's love of competition. He told her that she was a lifesaver, but secretly continued to search, finally securing a guitar from his neighbor Pluribus Bell.The Ballad of Songbirds and Snakes, Chapter 11 During the games, her tribute, Treech, snatched two water bottles that were sent as sponsor gifts for another tribute, Dill, who had failed to claim them. Vipsania commented that this was good thinking, as it saved "
127f3730c54b,El Chapulín Colorado,DC Extended Universe,species: Human | gender: Male | status: Fictional | actor: Roberto Gómez Fernández,,"El Chapulin Colorado is the superhero and protagonist of his . Biography El Chapulin Colorado was the protagonist of the television comedy of the , which Rudy Reyes grew up watching. Rudy developed a custom-made hacking device, which he named El Chapulín, after the character. When Jenny Kord and Jaime Reyes went to Kord Tower to steal Ted Watch, Rudy used El Chapulín to hack the security system and play the show's intro over the feeds. The broadcast featured El Chapulin Colorado hosting his show in stop motion, highlighting his great cunning and agility. Equipment Chipote Chillón: El Chapulin Colorado is the possessor of the powerful weapon, which requires being more agile than a turtle, stronger than a mouse and nobler than a lettuce to be worthy. Trivia In the comics, El Chapulín Colorado made a brief cameo in Action Comics #820, drawn by Carlos D'anda, where the character appears running away from danger, leaving Superman to handle a situation. Behind the Scenes Director Angel M"
6ece6e2e841b,Salvatore Perrone,Dexter,status: '''Incarcerated''' | gender: '''Male''' | seasons: '''Dexter: Resurrection (mentioned)''' | actor: '''N/A''',,"Salvatore Perrone, a Staten Island salesman, dubbed ""John Doe Duffel Bag,"" was arrested in connection with a series of shopkeeper slayings, following tips to police from Brooklyn residents who recognized him in video recorded near two of three shopkeeper slayings in Brooklyn. He had been sought in connection with the murders of three Brooklyn, N.Y., shopkeepers -- all of whom were of Middle Eastern descent, senior police officials said. He had connections with the clothing business -- and possibly once had a clothing store -- and reportedly carried merchandise in his duffel bag, law enforcement sources said. Clothing was used to cover the bodies of the murder victims, police have said. Footage, captured by a bakery across the street from victim Isaac Kadare’s Flatbush store, shows Salvatore Perrone shuffling by around 7:02 p.m. on 2 Aug. 2012, carrying a large black duffel bag that prosecutors have called his “kill kit.” Kadare’s body was found later that night, shot in the face and "
9782f279a0d7,Brian Ames,Westworld,"gender: Male | seasons: 2 | birth: August 7, 1980 Atlanta, GA",,Brian Ames is an actor who plays Jacobson in HBO's Westworld. Websites: https://www.imdb.com/name/nm0024683/ https://twitter.com/iambrianames Category:Cast
89cc60281907,João Alemeida,Fast & Furious,actor: Joseph Melendez | gender: Male | status: Incarcerated,,"João Alemeida is a corrupt chief of the Civil Police of Rio de Janeiro who was on the payroll of corrupt businessman and drug kingpin, Hernan Reyes. Biography Encountering Luke Hobbs When Luke Hobbs and his team arrived in Rio de Janeiro to arrest Dominic Toretto and his crew for being suspected as the murderers of several DEA agents during a train heist, João and several members of the Rio police force oversaw his arrival. Approaching Hobbs, he consoles him on the loss of a few of his men and informs him on why it was necessary to bring more manpower to apprehend the two suspects connected to the train attack; Dominic and Brian O'Conner, to which Hobbs revealed that Brian was a former cop who defected and Dominic was a fugitive wanted for several past crimes and prison escapes. When Hobbs requested that Elena Neves assist him and his team, Hobbs dismissed João as he knew he was corrupt and that Elena was one of the few cops that wasn't under Hernan's payroll or couldn't be bribe"
4f3919d67a17,Francis Scheff,Breaking Bad / Better Call Saul,Portrayed by: James E. Dowling,,"Francis Scheff is an employee at Hamlin, Hamlin & McGill. History Better Call Saul Season 1 Jimmy McGill enters HMM and greets Francis by complimenting his hair as ""well-groomed as always"". Francis, along with many other employees at HHM, clap when Chuck McGill finally enters HHM again after being house-ridden for a year and a half. Once Jimmy gives HHM the case on Sandpiper Crossing, Francis is assigned with the task of putting together teams to travel out of state. Season 2 Francis reads out the documents requested by Sandpiper Crossing to Jimmy, Kim Wexler and other employees. Francis listens to Jimmy talk about how much success he has had with the elders. Season 3 Francis attends a meeting with Howard Hamlin and fellow employees at HHM. He reminded Howard for third-party subpoenas, as he leaves. Francis warmly greets Chuck following the announcement of his departure from HHM. Season 4 Francis is briefly seen attending Chuck's funeral. Jimmy recommends Francis to Gera"
84807f485302,Areola,The Boys,species: Poop | gender: Female | actor: Awkwafina,,"is a character in the animated anthology series, The Boys Presents: Diabolical. The Boys Presents: Diabolical Areola is a poop that Sky pooped out after taking Compound V. Gallery Photos Videos References Category:Female Characters Category:The Boys Presents: Diabolical Characters"
931da04b5867,Barney Collier,Mission: Impossible,gender: Male,,"Barnard Collier, better known by the nickname of ""Barney"" was an IMF technologist who usually did the ""dirty work"" of the missions, usually in partnership with William ""Willy"" Armitage. The President of Collier Electronics, a NASA contractor, in civilian life, he was usually the builder and user of the specialized devices that the mission teams used during missions. In the course of employing such devices, he often found himself down under a house or some such place. He was skilled at television signals,Pilot listening devices,Operation Rogosh model rocketry,Memory and pyrotechnics.Pilot Collier had been married and was a father. (This had motivated IMF Director James ""Jim"" Phelps, who himself was anti-marriage because of the potential danger it could cause IMF agents or their families, to attempt to dismiss him from the IMF, but Phelps's predecessor as IMF Director, Daniel David ""Dan"" Briggs, had overruled his successor on this point because no other personnel with Collier's qualific"
af4f8908b714,Thorbjorn,Vikings,actor: Noah Syndergaard | seasons: Season 6,,Thorbjorn is a Viking warrior in Kattegat. Biography Season 6 Coming soon... Appearances Category:Characters Category:Male Characters Category:Season 6 Characters Category:Vikings Category:Viking Warriors Category:Norwegian
f28f9da61d43,Eotyrannus,Jurassic Park,,,"is a genus of tyrannosaur from the Early Cretaceous in what is now England. Rivaling with Baryonyx and Neovenator, Eotyrannus live in an ecosystem where it prey on Pelorosaurus, Acanthopholis, Hypsilophodon, and Iguanodon. It is possibly the descendant of Proceratosaurus since it lived here before and while some go to Asia, others stayed here where they evolve after the climate change. Jurassic Park Franchise Eotyrannus was illustrated by Timothy Bradley in the Dinopedia of the Jurassic Park Institute, but hasn't received a dino card before its closure in 2006. However, it would reveive a profile in the website Dinosaur Earth on Dinopedia. Navigation Category:Animals Category:Dinosaurs Category:Theropods Category:Tyrannosauroids Category:Animals of Europe Category:Mesozoic Animals Category:Cretaceous Animals Category:Carnivores Category:Jurassic Park Institute Animals"
89b94706bea3,Beta and Alpha,Alien vs Predator,species: Synthetic | gender: 'Male' | status: Active | actor: Keith Silverstein (voice),,"Beta and Alpha were a pair of Integer-series Combat Androids. They were manufactured by Seegson and served aboard the UAS Endeavor. Characteristics and Traits Owing to the expendable nature of Integer-series Synthetics, Beta and Alpha possessed more basic traits to that of typical androids. Beta possessed a cap with the USCM logo on it. He had the moniker 'tinman' sprayed on the front of his armor. He also sported a small smiley sticker, with the phrase 'what me worry?' written around it. On the back of his vest was the term 'artificial person', the latter word being humorously crossed out and replaced with 'badass'. Alpha possessed a black beanie. He had a small icon with a red cross over it, tally marks around the cross. Beside it, the words 'heavy metal marine'. Behind his vest were the words 'marine machine' sprayed on. Gameplay Beta and Alpha serve as the default teammates for the player. If only two players are present in a team, either synth will be the third teammate. Both "
60e26cf9405b,Amira,Lost,Actor: Anne Bedian,"Sami beat him severely, and would have killed him, but Amira prevented him from finishing the job.","Amira was the wife of Sami, appearing in Sayid's flashbacks. Life When living in Iraq, Amira was tortured by Sayid while he was working for the Republican Guard. Her torture involved being scalded with hot oil, which left permanent scars on her arms and hands. Her husband told Sayid that she was forced to confess to something (harboring enemies of the state) she did not do. Sami and Amira later moved to Paris, France. Together they opened up a restaurant, Le Jardin Croissant Fertile, with Amira in charge of the kitchen. When living in Paris, Amira one day glimpsed Sayid working in a restaurant and instantly recognized him as her former interrogator. Her husband lured Sayid into their restaurant, pretending to offer him a job as chef. He chained Sayid to a floor grate and refused to let him go until he admitted what he had done to Amira. Sayid admitted to being a torturer in the Republican Guard, but said that he had never seen Amira and wouldn't hurt a woman. Sami beat him severe"
a29aefc0da17,Hooker 1,Boardwalk Empire,Actor: Leslie Henstock,,"Hooker 1 (played by Leslie Henstock) is a supporting character in the episode ""Gimcrack & Bunkum"". She is a prostitute hired by Nucky Thompson to provide entertainment for his guests Harry Daugherty, Jess Smith and Charles Kenneth Thorogood. She accompanies Thorogood when he is asking for oysters and tells Thompson's butler Eddie Kessler to get ""big ones"". Category:Season 2 Category:Atlantic City Category:Prostitutes"
96e4c779fcff,Anthony Little,The Wire,,"History
Background
In 1985, a nine-year-old Omar, his brother Anthony Little, and an unidentified older boy planned and executed the robbery of a man at a bus stop.","""No-Heart"" Anthony Little was the older brother of notorious Baltimore stickup man Omar Little. History Background In 1985, a nine-year-old Omar, his brother Anthony Little, and an unidentified older boy planned and executed the robbery of a man at a bus stop. Omar questioned the value of robbing the man and then forced the older boy at gunpoint to return the stolen money. Anthony expressed bemusement at Omar's actions. The unidentified boy told Anthony that Omar was not ""cut out"" for their line of work. In the early 1990s, after bungling a jewelry store heist, Anthony was pursued by the Baltimore Police Department. Unable to serve a prison sentence, Anthony shot himself in the chest. He survived the suicide attempt and only received a contact wound. After this incident, he earned the derisive nickname ""No Heart"" Anthony. Production Appearances Notes Category:Characters Category:Unseen Characters Category:Incarcerated"
9ef33d227b8b,Entropy,Marvel Cinematic Universe,species: Cosmic Entity | gender: Male | status: Existing,"Biography
Entropy came into existence at the dawn of time along with Eternity, Death, and Infinity. The walls of the Temple Vault on Morag displayed Entropy, Infinity, Death and Eternity surrounding the Infinity Stones. Relationships
Family
Eternity - Father
Eon - Brother
Infinity - Aunt
Death - Aunt
Nicholas Scratch † - Cousin

Trivia
In the comics, Entropy is one of Eternity's children.","Entropy is one of the cosmic entities in the universe. Biography Entropy came into existence at the dawn of time along with Eternity, Death, and Infinity. The walls of the Temple Vault on Morag displayed Entropy, Infinity, Death and Eternity surrounding the Infinity Stones. Relationships Family Eternity - Father Eon - Brother Infinity - Aunt Death - Aunt Nicholas Scratch † - Cousin Trivia In the comics, Entropy is one of Eternity's children. He is part of a trio consisting of Explosion (represents the Big Bang), Gravitation (represents the ), and Entropy (represents the ). Entropy in the Marvel Cinematic Universe appears to have replaced Oblivion in the classic quartet of Eternity, Infinity, Death, and Oblivion. In the comics, Entropy is a minor character who only appeared in a single comic story prior to Guardian of the Galaxy's release. Behind the Scenes Concept art was made of Entropy using the Orb to kill beings. References External Links Category:Characters Category:Mentio"
f5350dd063c1,Unnamed Correction Officer,Prison Break,,,"This unnamed Correction Officer was sleeping when Tom Paxton was trying to get away from the place where he was. Biography Prison Break - The Conspiracy When Tom Paxton was walking away, he saw this unnamed man. When Paxton opened the door, this man did awake. Appearances Category:Prison Break - The Conspiracy characters Category:Characters Category:Fox River Corrections Officers Category:Living characters"
a09e6b1a92b4,Dang Nattuggla,James Bond 007,portrayed: Katryn Kruger (Uncredited),,"Dang Nattuggla is a fictional Danish intelligence operative and MI6 intern who appeared in the 2015 video-game James Bond: World of Espionage. Game biography Child of a Danish subversive and an American drug smuggler, Dang spent much of her formative years between the anarchist commune of Christiania in Denmark and a housing squat in Detroit. As a result of her exposure to the constant troubles that plagued those communities, Dang decided to apply herself in school and work towards a better government rather than to overturn existing structures, even if they were imperfect.In-game agent dossier, James Bond: World of Espionage. A recent intern in MI6, she is notable for an insecure personality and has skills in operations, stealth and acrobatics. She is multi-lingual, speaking Danish, Dutch, English, and German. The character offers a chance to perform a mission action with zero energy cost and provides a +5 Energy bonus using armored cars and +10 bonus to total offense using luxury se"
e99dca80baee,Octopunch (Primax),Transformers,species: Cybertronian | gender: Male | status: Varies between continuities,,Articles must be written by and for this site. Please refer to site policies: Transformers Wiki:Policies#Plagiarism Category:Pretenders Category:Decepticons Category:Mayhem Attack Squad Category:Cybertronian Category:Male Transformers
12cf0c57d4c5,Namtet,Avatar,species: Na'vi | gender: Male | portrayed: Daniel Matmor | first: ''Avatar: Frontiers of Pandora'',,"Namtet is a Na'vi of the Kame'tire clan in Avatar: Frontiers of Pandora. Background Namtet is the leader of the Kame'tire storytellers' group. The group acts out the stories brought from other clans and traditionally, the Sarentu. Since the loss of the Sarentu, the storytelling arts of the Kame'tire have struggled to stay alive, and the lack of new stories makes Namtet feel invisible and worthless. He is determined to rebuild this performance art and believes it will bring life back to the clan. Avatar: Frontiers of Pandora Quests The Dark Theater ru:Намтет pl:Namtet Category:Avatar: Frontiers of Pandora Characters Category:Na'vi Category:Kame'tire Members"
7ff8bd8aa4b1,Porn Girl Doctor,Sons of Anarchy,appearances: 1 episode (see below) | portrayed by: Jenna Jameson,,"Porn Girl Doctor is a porn star dressed in a doctor's robe on the FX original series Sons of Anarchy. Played by American actress Jenna Jameson, she appears only on the episode in the series' seventh, and final, season. Biography Background Season 7 Appearances Category:Characters Category:One-shot characters Category:Season 7 Characters Category:Alive"
d477585047d8,Redcaps,Supernatural,status: Extant,,"Redcaps are a type of fairy. Physical Appearance It's unknown what they truly look like, but they can take on human form. They wear hats dipped in the blood of their victims. Powers and Abilities Super strength - Redcaps are extremely strong, being able to overpower humans with extreme ease. One Redcap easily threw around Dean in a cell and Dean wasn't strong enough to fight back and only survived because Sam used the fairy banishing spell to send the Redcap away. Teleportation - Redcaps can teleport from one place to another in the blink of an eye, and therefore are very hard to catch. Invisibility - All fairies are invisible and can only be seen if they want to or by those who have been to Avalon. Shapeshifting - Redcaps can shapeshift into humans to hide their true forms and blend in with other humans. Known Redcaps Unnamed Redcap Appearances Season 6 Clap Your Hands If You Believe Category:Species Category:Creatures Category:Fairies Category:One-Episode Species Category:Season 6 c"
797c0899cea3,Florus Friend,The Hunger Games,gender: Male,"He was assigned the female tribute from District 2, Sabyn.The Ballad of Songbirds and Snakes, Chapter 4

Ultimately, Florus fared poorly, as Sabyn escaped following a bombing of the Capitol Arena, then died in a fall trying to leap over a wall.The Ballad of Songbirds and Snakes, Chapter 10

Etymology
Florus's name most likely comes from the poet, author, and/or historian .","Florus Friend was a male resident of the Capitol and a student of the Academy. He was one of 24 top-performing seniors at the Academy selected to be a mentor for the 10th Hunger Games. He was assigned the female tribute from District 2, Sabyn.The Ballad of Songbirds and Snakes, Chapter 4 Ultimately, Florus fared poorly, as Sabyn escaped following a bombing of the Capitol Arena, then died in a fall trying to leap over a wall.The Ballad of Songbirds and Snakes, Chapter 10 Etymology Florus's name most likely comes from the poet, author, and/or historian . Trivia Florus has no lines in The Ballad of Songbirds and Snakes and is mentioned only on the sheet listing the names of the mentors of the tributes that appears throughout the title. References de:Florus Friend fr:Florus Friend ru:Флор Френд Category:Males Category:The Ballad of Songbirds and Snakes characters Category:Mentors Category:People from the Capitol Category:Mentors in the 10th Hunger Games Category:Academy students"
fb90db0e4b3b,Dark Flash,DC Extended Universe,species: Metahuman | gender: Male | DOD: Outside Space-Time | status: Erased from Existence | actor: Ezra Miller,"Bartholomew Henry ""Barry"" Allen was a future version of Barry Allen after many repeated attempts to prevent the death of his Justice League friends at the hands of General Zod, transforming into a dark menacing being named Dark Flash. Biography 
Battle at Edwards Air Force Base
Becoming Dark Flash

After the death of the Justice League during the Battle at Edwards Air Force Base at the hands of Dru-Zod and the Sword of Rao, Barry emerged as an alternate version of himself, making thousands of attempts inside the Chronobowl to save his friends, but everytime he traveled to the past, he was nailed by several fragments of the suits of the members of the Sword of Rao, causing him to deform along with his suit, taking on a monstrous appearance and reaching old age after his failed attempts, put","Bartholomew Henry ""Barry"" Allen was a future version of Barry Allen after many repeated attempts to prevent the death of his Justice League friends at the hands of General Zod, transforming into a dark menacing being named Dark Flash. Barry received his powers from his Earth-1 counterpart, and reveals that he purposefully pushed Earth-1 Barry out of the Speed Force to ensure his creation. He waits patiently inside the Speed Force until Earth-1 Barry and his past self enter the Chronobowl, where his past self starts resetting the timeline over and over in the hopes of saving Supergirl and Batman, starting the loop that will transform him into Dark Flash. Dark Flash reveals to Earth-1 Barry and his past counterpart that he is his future self, and has figured out that killing Earth-1 Barry will allow him to finally save them and win the fight against Zod. However, his past version realizes this and sacrifices himself to save Earth-1 Barry, which leads to him being erased from existence. B"
801a793bd900,Dennis Rader,Dexter,status: '''Incarcerated''' | gender: '''Male''' | seasons: '''Dexter:Resurrection (mentioned)'''',"Dennis Lynn Rader (born 9 March 1945), better known as the BTK Killer, the BTK Strangler, or simply BTK, is an American serial killer who murdered at least ten people in Wichita and Park City, Kansas, between 1974 and 1991. Although he occasionally killed or attempted to kill men and children, Rader typically targeted women.","Dennis Lynn Rader (born 9 March 1945), better known as the BTK Killer, the BTK Strangler, or simply BTK, is an American serial killer who murdered at least ten people in Wichita and Park City, Kansas, between 1974 and 1991. Although he occasionally killed or attempted to kill men and children, Rader typically targeted women. His victims were often attacked in their homes, then bound, sometimes with objects from their homes, and either suffocated with a plastic bag or manually strangled with a ligature. In a series of crimes that terrorized Wichita residents in the mid-to-late 1970s, Rader also initiated a series of taunting letters he sent to police and media outlets, describing his crimes in detail and referring to himself as BTK (for ""bind, torture, kill""). In addition, he stole keepsakes from his female victims, including underwear, driver's licenses, and personal items. In 1979, BTK suddenly went quiet, and despite an exhaustive investigation, the case grew into one of the most in"
49130bd649dd,Dunleavy,Westworld,species: Host,"After he was ""killed"", his unit was taken over by Major Craddock. He led them to a farm house, where the other Confederados were then all killed and reacitvated as followers of Dolores Abernathy.","Lieutenant Dunleavy is a character in HBO's Westworld. He is a member of the Confederados. Background Dunleavy was lieutenant by the Confederados. After he was ""killed"", his unit was taken over by Major Craddock. Season Two ""Reunion"" He was being repurposed at the Sector 19 Remote Refurbishment Facility, when Wyatt's gang arrived. Dolores Abernathy demanded Technician Phil to reactivate Dunleavy, so that he can take them to his former unit, now being lead by Major Craddock. He led them to a farm house, where the other Confederados were then all killed and reacitvated as followers of Dolores Abernathy. Personality Like most Confederados, Dunleavy was most likely also quite violent and a warmonger. Relationships TBA Gallery Category:Characters Category:Male characters Category:Hosts Category:Confederados"
90c08563692c,Palindrome,Fast & Furious,gender: Male | actor: Paul Wight,,"Palindrome is a character first seen in Season 4 and have return in Season 5. History The Fugitives At headquarters, Palindrome mentions to Gary and Julius how Ms. Nowhere is the highest-value target he has had to chase down in a long time. He then explains how he tried to interrogate Frostee’s associate, about Ms.Nowhere and her team, but she just wouldn’t crack. He asks the two men for information that could help him track down Ms. Nowhere. So Julius eventually tells Palindrome that Ms. Nowhere is a Saggitarius, but reads more Scorpio due to her resourceful yet distrustful nature. He then goes onto say how Ms. Nowhere’s favorite color is khaki. But Gary interjects by saying it used to be khaki but now it’s black. Further questioning her former employees, Palindrome eventually finds out one of Ms. Nowhere’s safehouses. Upon seeing him face to face, Ms. Nowhere tells Tony Toretto and his crew, that Palindrome is the best of the best and an unstoppable tracker. She compares him to s"
695e67443a38,Native American Man,Breaking Bad / Better Call Saul,Portrayed by: Saginaw Grant,,"The Native American Man is a Navajo man who lives in the Tohajiilee Indian Reservation. History Breaking Bad Season 5B After Walter White is unable to use his car, he buys the Native American's car, despite it not being for sale. Trivia Via TwitterThomas Schnauz: ""It's not the same actor, wasn't meant to be the same character. I wasn't involved in picking the vehicle parked outside."", Thomas Schnauz said that Joseph Prado, seen in the episode , and the native American man who sells his vehicle to Walter White during the episode , are not the same. Beyond the fact that the two characters are not played by the same actor (and although it has happened before, like with Jodi Nichols), fans have identified that the two Native Americans each own a Chevrolet C-10 (although both have different colors and wheels). Schnauz says this was not intentional and that he was not consulted on the choice of Joseph Prado's vehicle. Therefore, it is just a coincidence. It could be possible th"
129be0ac06ac,Tina Mitchell,The Boys,species: Human | gender: Female | actor: Joanne Reece | seasons: 1,,Tina Mitchell is child protective services worker and a work colleague of Marvin Milk. Biography References Category:Characters Category:Season One Characters Category:Minor Characters Category:The Boys (TV series) Characters Category:Humans Category:Alive
c72928bdd587,Jasmine Curry,Mission: Impossible,gender: Female | status: Injured,,Jasmine Curry was a character in the 2003 video game Mission: Impossible - Operation Surma. Category:Characters Category:Female Characters Category:Stubs
