page_url,franchise,is_dead_v2,split_random,split_grouped
https://gameofthrones.fandom.com/wiki/Jaime_Lannister,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Cersei_Lannister,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Joffrey_Baratheon,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Catelyn_Stark,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Robert_Baratheon,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Jon_Snow,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Robb_Stark,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Benjen_Stark,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Sansa_Stark,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Arya_Stark,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Rickon_Stark,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Lyanna_Stark,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Viserys_Targaryen_(son_of_Aerys_II),Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Daenerys_Targaryen,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Aerys_II_Targaryen,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Rhaegar_Targaryen,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Theon_Greyjoy,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Sandor_Clegane,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Jorah_Mormont,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Drogo,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Myrcella_Baratheon,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Tommen_Baratheon,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Illyrio_Mopatis,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Rodrik_Cassel,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Luwin,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Pycelle,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Loras_Tyrell,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Hodor,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Waymar_Royce,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Will,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Gared,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Gregor_Clegane,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Ros,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Renly_Baratheon,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Aemon,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Jon_Arryn,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Lysa_Arryn,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Robin_Arryn,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Barristan_Selmy,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Petyr_Baelish,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Varys,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Stannis_Baratheon,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Samwell_Tarly,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Syrio_Forel,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Rast,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Jory_Cassel,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Bronn,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Jeor_Mormont,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Yoren,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Old_Nan,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Lancel_Lannister,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Alliser_Thorne,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Janos_Slynt,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Mordane,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Pypar,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Vardis_Egen,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Marillion,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Hugh_of_the_Vale,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Mord,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Mhaegen,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Mycah,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Osha,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Shae,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Irri,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Doreah,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Grenn,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Gendry_Baratheon,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Rakharo,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Qotho,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Greatjon_Umber,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Shagga,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Masha_Heddle,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Ilyn_Payne,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Mirri_Maz_Duur,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Hot_Pie,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Lommy,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Meryn_Trant,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Hoster_Tully,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Edmure_Tully,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Brynden_Tully,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Kevan_Lannister,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Wallen,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Bowen_Marsh,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Armeca,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Beric_Dondarrion,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Walder_Frey,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Tobho_Mott,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Galbart_Glover,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Jonos_Bracken,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Rickard_Karstark,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Jhiqui,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Rickard_Stark,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Brandon_Stark,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Balon_Greyjoy,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Duncan_the_Tall,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Randyll_Tarly,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Mance_Rayder,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Rhaego,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Maege_Mormont,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Selyse_Baratheon,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Shireen_Baratheon,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Roose_Bolton,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Davos_Seaworth,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Thoros,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Mikken,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Bharbo,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Catspaw,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Mago,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Othor,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Jafer_Flowers,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Timett,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Chella,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Stiv,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Joyeuse_Frey,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Olyvar_Frey,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Margaery_Tyrell,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Preston_Greenfield,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Mace_Tyrell,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Brienne_of_Tarth,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Yara_Greyjoy,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Melisandre,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Cressen,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Matthos_Seaworth,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Xaro_Xhoan_Daxos,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Jaqen_H'ghar,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Hallyne,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Gilly,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Craster,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Eddison_Tollett,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Alton_Lannister,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Black_Lorren,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Quaithe,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Podrick_Payne,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Pyat_Pree,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Dagmer,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Salladhor_Saan,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Rorge,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Biter,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Tickler,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Amory_Lorch,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Kovarro,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/High_Septon_(Joffrey),Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Dontos_Hollard,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Spice_King,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Ygritte,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Qhorin,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Lord_of_Bones,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Weasel,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Wildling_girl,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Jeyne_Poole,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Varly,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Jaremy_Rykker,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Othell_Yarwyck,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Tomard,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Little_bird_(You_Win_or_You_Die),Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Royal_Steward,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Wineseller,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Olenna_Tyrell,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Euron_Greyjoy,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Aeron_Greyjoy,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Willis_Wode,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Kurleket,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Frey_knight,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Leo_Lefford,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Addam_Marbrand,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Stevron_Frey,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Tommy,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Eon_Hunter,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Lynderly_knight,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Ryger_Rivers,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Gyles_Rosby,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Aron_Santagar,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Dareon,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Captain's_daughter,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Vayon_Poole,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Pentoshi_servant,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/White_Walker_(Winter_Is_Coming),Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Artys_Arryn,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Griffin_King,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Lann_the_Clever,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Grey_King,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Mandon_Moore,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Gold_Cloak_1_(The_Wolf_and_the_Lion),Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Gold_Cloak_2_(The_Wolf_and_the_Lion),Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Dothraki_crone,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Joss_(A_Golden_Crown),Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Lannister_scout,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Stableboy,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Stark_guard_(The_Pointy_End),Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Stark_guard_(Fire_and_Blood),Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Night's_Watch_messenger,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/King's_Landing_baker,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Aggo_(The_North_Remembers),Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Lothor_Brune,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Daisy,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Tourney_herald,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Portan,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Leadranach,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Karlon_Stark,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Arys_Oakheart,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Pono,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Jhaqo,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Lordsport_dockhand,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Gold_Cloak_(The_Night_Lands),Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Ros's_dissatisfied_customer,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Aegon_Targaryen,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Polliver,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Drowned_Man,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Gerald,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Colen_of_Greenpools,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Trystane_Martell,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Talisa_Stark,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Rennick,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Old_woman_prisoner,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Wounded_Lannister_soldier,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Tortured_prisoner,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Silk_King,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Willem,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Malakho,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Reginald_Lannister,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Protestor,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Winterfell_shepherd,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Eglantine,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Qartheen_woman,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Borba,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Robar_Royce_(son_of_Yohn),Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Ramsay_Bolton,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Farlen,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Drennan,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/King's_Landing_rioter,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Stark_guard_(The_Old_Gods_and_the_New),Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Quent,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Palla,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Torrhen_Karstark,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Jack,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Stark_guard_(A_Man_Without_Honor),Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Bernadette,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Jacks,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Stark_messenger,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Ch'Vyalthan,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Balon_Swann,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Boros_Blount,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Imry_Florent,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Singing_Lannister_soldier,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Daario_Naharis,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Jojen_Reed,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Meera_Reed,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Tormund,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Septon_(Valar_Morghulis),Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/White_Walker_(Valar_Morghulis),Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Tom,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Gelmarr,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Stark_soldier_(Valar_Morghulis),Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/High_Septon_(Tommen),Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Melessa_Tarly,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Maekar_Targaryen,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Myranda,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Lyonel_Baratheon,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Orell,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Missandei,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Qyburn,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Anguy,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Kraznys_mo_Nakloz,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Howland_Reed,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Mirelle,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Prendahl_na_Ghezn,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Grey_Worm,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Locke,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Steelshanks,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Mycah_Umber,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Roslin_Tully,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Walder_Rivers,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Mero,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Morag_Umber,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Lothar_Frey,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Violet,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Viserys_Targaryen_(son_of_Rhaenyra),Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Aerion_Targaryen,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Cohollo,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Haggo,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Wendel_Manderly,Game of Thrones,1,test,trainval
https://gameofthrones.fandom.com/wiki/Joss_Stilwood,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Heward,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Wyl_(The_Wolf_and_the_Lion),Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Halder,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Matthar,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Jaremy_Mallister,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Boat_commander,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Warlock_(Valar_Dohaeris),Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Margaery_Tyrell's_handmaiden,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Unsullied_(Valar_Dohaeris),Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Denys_Mallister,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Doran_Martell,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Master_torturer,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Tyrell_servant,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Martyn_Lannister,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Willem_Lannister,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Sam,Game of Thrones,0,test,trainval
https://gameofthrones.fandom.com/wiki/Marei,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Greizhen_mo_Ullhor,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Kayla,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Karl_Tanner,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Dongo,Game of Thrones,1,trainval,trainval
https://gameofthrones.fandom.com/wiki/Riverlands_traveller,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Steffon,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Genna,Game of Thrones,0,trainval,trainval
https://gameofthrones.fandom.com/wiki/Sorcerer,Game of Thrones,0,trainval,trainval
