franchise,content_rating,is_dead,gender,infobox_field_count,page_text_length,has_dob,has_family,has_image,has_alias,has_pronouns,appearance_count,franchise_release_year,franchise_decade,franchise_era,medium,genre,franchise_size,franchise_mortality_rate,franchise_female_ratio,franchise_weight,prominence_tier,is_human,affiliation_alignment,archetype,got_tv_seasons,got_book_count,got_pov_count,got_allegiances,got_titles_count,hp_house,hp_ancestry,hp_hogwarts_student,hp_hogwarts_staff,sw_film_count,sw_height,sw_mass,sw_birth_year,pdb_house,pdb_blood_status,pdb_species,pdb_nationality,pdb_animagus,pdb_patronus,pdb_titles_count,pdb_jobs_count,sw_species_detail,sw_affiliations_n,sw_has_masters,sw_has_apprentices,sw_has_cybernetics,actor_age_at_release,tvmaze_episode_count,tvmaze_found,tvmaze_is_main_cast,age_group,got_nobility,book1_appears,book2_appears,book3_appears,book4_appears,book5_appears,got_books_total,got_popularity,got_age,got_dead_relations,got_married,got_noble,got_screentime_min,got_episode_count_imdb,hero_alignment,hero_race,power_immortality,power_magic,power_resurrection,power_the_force,power_telepathy,power_mind_control,power_invulnerability,power_regeneration,power_flight,power_super_strength,lotr_race,lotr_realm,lotr_has_spouse,lotr_total_words,lotr_dialogue_words,hg_district,hg_is_tribute,hg_winner,hg_is_mentor,hg_profession,hg_age,hg_career,hg_rating,dune_house,dune_culture,marvel_identity,marvel_marital,marvel_has_teams,marvel_origin,marvel_universe,mcu_hero_villain,mcu_species,mcu_in_movie,mcu_in_tv,mcu_in_comic,sw_vehicles_count,sw_starships_count,sw_skin_color,sw_is_canon,sw_is_legend,sw_is_droid,sw_is_creature,fandom_category_count,fandom_is_stub,fandom_is_featured,fandom_is_recurring,species_category
Dexter,TV-MA,0,Other/Unknown,16,1359,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1879,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Entertainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,1038,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Entertainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,16,2488,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,2022,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,17,718,0,0,1,1,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,Neutral,Entertainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,16,1777,0,1,1,1,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,Neutral,Criminal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,1867,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,Neutral,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,1868,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,Neutral,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,3233,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,Neutral,Royalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1204,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,2149,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,Neutral,Royalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,2024,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1606,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,2066,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1032,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1539,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,2122,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1466,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,1249,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1025,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,2933,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1394,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,1110,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Academic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,1251,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,Neutral,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1615,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Medical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1135,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,1,Other/Unknown,20,1397,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,1305,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,2121,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,Neutral,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,1931,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,Neutral,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,3281,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1575,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,1656,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,Neutral,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,2682,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1233,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1564,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,1657,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,Neutral,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1524,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1562,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,3411,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,,Royalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,2035,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,,Academic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,2943,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,2393,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,,Entertainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,17,2958,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,Neutral,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,3773,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,16,1524,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,Neutral,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,1866,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,Neutral,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1696,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Criminal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,2080,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,4782,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1628,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1706,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,867,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,909,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,856,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,2215,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,Neutral,Law/Order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,14,1357,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,1453,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,1453,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,1250,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Supporting,1.0,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,2156,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,Neutral,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
Dexter,TV-MA,0,Other/Unknown,15,2174,0,1,1,0,0,1,2006,2000s,2000s,TV,Crime,1077,0.3333333333333333,0.000928505106778,0.000928505106778,Major,1.0,Neutral,Entertainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,unknown,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,human
